gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_004120	ME7	ntLink_8:19520812-19521343	Q66IC8	Dynein light chain Tctex-type 5 (Tctex1 domain-containing protein 1)	Danio rerio (Zebrafish) (Brachydanio rerio)	cilium assembly [GO:0060271]; microtubule-based movement [GO:0007018]	GO:0005737; GO:0005868; GO:0007018; GO:0045505; GO:0060271
FUN_004128	ME7	NA	NA	NA	NA	NA	NA
FUN_004146	ME7	NA	NA	NA	NA	NA	NA
FUN_004147	ME7	NA	NA	NA	NA	NA	NA
FUN_004192	ME7	NA	NA	NA	NA	NA	NA
FUN_004194	ME7	NA	NA	NA	NA	NA	NA
FUN_004223	ME7	ntLink_8:20898918-20899775	Q5RDC7	RWD domain-containing protein 3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	negative regulation of NF-kappaB transcription factor activity [GO:0032088]; positive regulation of hypoxia-inducible factor-1alpha signaling pathway [GO:1902073]; positive regulation of protein sumoylation [GO:0033235]	GO:0005634; GO:0005737; GO:0032088; GO:0033235; GO:1902073
FUN_004230	ME7	NA	NA	NA	NA	NA	NA
FUN_004240	ME7	NA	NA	NA	NA	NA	NA
FUN_004245	ME7	NA	NA	NA	NA	NA	NA
FUN_004250	ME7	NA	NA	NA	NA	NA	NA
FUN_004294	ME7	NA	NA	NA	NA	NA	NA
FUN_004303	ME7	ntLink_8:21707412-21713559	Q9CZR2	N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylaspartylglutamate peptidase II) (NAAG-peptidase II) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II)	Mus musculus (Mouse)	neurotransmitter catabolic process [GO:0042135]; proteolysis [GO:0006508]	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008233; GO:0016020; GO:0016805; GO:0042135; GO:0046872; GO:0050129
FUN_004334	ME7	NA	NA	NA	NA	NA	NA
FUN_004325	ME7	NA	NA	NA	NA	NA	NA
FUN_004456	ME7	NA	NA	NA	NA	NA	NA
FUN_004472	ME7	ntLink_8:23541159-23543079	Q13042	Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (CDC16 homolog) (CDC16Hs) (Cyclosome subunit 6)	Homo sapiens (Human)	anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]; protein K11-linked ubiquitination [GO:0070979]; protein ubiquitination [GO:0016567]; regulation of meiotic cell cycle [GO:0051445]; regulation of mitotic cell cycle [GO:0007346]	GO:0005654; GO:0005680; GO:0005737; GO:0005813; GO:0005829; GO:0007091; GO:0007346; GO:0016567; GO:0031145; GO:0045842; GO:0051301; GO:0051445; GO:0070979; GO:0072686
FUN_004491	ME7	NA	NA	NA	NA	NA	NA
FUN_004516	ME7	NA	NA	NA	NA	NA	NA
FUN_004517	ME7	NA	NA	NA	NA	NA	NA
FUN_004550	ME7	ntLink_8:24275304-24278718	Q9EQD2	Neuropeptide FF receptor 2 (G-protein coupled receptor 74) (Neuropeptide G-protein coupled receptor)	Rattus norvegicus (Rat)	G protein-coupled receptor signaling pathway [GO:0007186]; regulation of adenylate cyclase activity [GO:0045761]; regulation of cAMP-dependent protein kinase activity [GO:2000479]; regulation of MAPK cascade [GO:0043408]	GO:0004930; GO:0005886; GO:0007186; GO:0008188; GO:0015629; GO:0031628; GO:0042277; GO:0043408; GO:0045761; GO:2000479
FUN_004556	ME7	ntLink_8:24322745-24328161	P20911	Cyclin-dependent kinase 7 (EC 2.7.11.22) (EC 2.7.11.23) (40 kDa protein kinase) (CDC2/CDK2,4-activating kinase) (Cell division protein kinase 7) (P40 MO15)	Xenopus laevis (African clawed frog)	cell division [GO:0051301]; meiotic cell cycle [GO:0051321]; protein phosphorylation [GO:0006468]	GO:0004693; GO:0005524; GO:0006468; GO:0008353; GO:0051301; GO:0051321; GO:0070985; GO:0106310
FUN_004622	ME7	NA	NA	NA	NA	NA	NA
FUN_004661	ME7	NA	NA	NA	NA	NA	NA
FUN_004663	ME7	NA	NA	NA	NA	NA	NA
FUN_004710	ME7	NA	NA	NA	NA	NA	NA
FUN_004751	ME7	ntLink_8:26496523-26506428	Q94688	Aldehyde dehydrogenase 9 (EC 1.2.1.3) (PM-ALDH9)	Polyandrocarpa misakiensis (Tunicate)	ethanol catabolic process [GO:0006068]	GO:0004029; GO:0006068; GO:0043878
FUN_004843	ME7	NA	NA	NA	NA	NA	NA
FUN_004842	ME7	ntLink_8:27769498-27773713	Q05941	Neuronal acetylcholine receptor subunit alpha-7	Rattus norvegicus (Rat)	acetylcholine receptor signaling pathway [GO:0095500]; associative learning [GO:0008306]; B cell activation [GO:0042113]; behavioral response to ethanol [GO:0048149]; behavioral response to nicotine [GO:0035095]; calcium ion transport [GO:0006816]; cation transmembrane transport [GO:0098655]; cellular calcium ion homeostasis [GO:0006874]; chemical synaptic transmission [GO:0007268]; cognition [GO:0050890]; dendrite arborization [GO:0140059]; dendritic spine organization [GO:0097061]; dopamine biosynthetic process [GO:0042416]; endocytosis [GO:0006897]; establishment of localization in cell [GO:0051649]; excitatory postsynaptic potential [GO:0060079]; flagellated sperm motility [GO:0030317]; generation of ovulation cycle rhythm [GO:0060112]; ion transmembrane transport [GO:0034220]; ion transport [GO:0006811]; learning or memory [GO:0007611]; membrane depolarization [GO:0051899]; memory [GO:0007613]; modulation of chemical synaptic transmission [GO:0050804]; modulation of excitatory postsynaptic potential [GO:0098815]; negative regulation of amyloid-beta formation [GO:1902430]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-1 beta production [GO:0032691]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of tumor necrosis factor production [GO:0032720]; nervous system process [GO:0050877]; neuronal action potential [GO:0019228]; ovulation cycle [GO:0042698]; positive regulation of amyloid-beta formation [GO:1902004]; positive regulation of angiogenesis [GO:0045766]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of CoA-transferase activity [GO:1905920]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of excitatory postsynaptic potential [GO:2000463]; positive regulation of gene expression [GO:0010628]; positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure [GO:0001988]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein metabolic process [GO:0051247]; positive regulation of protein phosphorylation [GO:0001934]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of amyloid fibril formation [GO:1905906]; regulation of amyloid precursor protein catabolic process [GO:1902991]; regulation of inflammatory response [GO:0050727]; regulation of membrane potential [GO:0042391]; regulation of neuron death [GO:1901214]; regulation of nitric oxide metabolic process [GO:0080164]; regulation of norepinephrine secretion [GO:0014061]; regulation of response to drug [GO:2001023]; regulation of synaptic transmission, dopaminergic [GO:0032225]; response to acetylcholine [GO:1905144]; response to amyloid-beta [GO:1904645]; response to carbamate [GO:0046681]; response to cold [GO:0009409]; response to ethanol [GO:0045471]; response to food [GO:0032094]; response to hypoxia [GO:0001666]; response to nicotine [GO:0035094]; sensory processing [GO:0050893]; signal transduction [GO:0007165]; synapse organization [GO:0050808]; synaptic transmission, cholinergic [GO:0007271]; T cell activation [GO:0042110]	GO:0001540; GO:0001666; GO:0001933; GO:0001934; GO:0001988; GO:0005216; GO:0005231; GO:0005737; GO:0005886; GO:0005892; GO:0006811; GO:0006816; GO:0006874; GO:0006897; GO:0007165; GO:0007268; GO:0007271; GO:0007611; GO:0007613; GO:0008179; GO:0008284; GO:0008306; GO:0009409; GO:0009897; GO:0010628; GO:0014061; GO:0014069; GO:0015464; GO:0015643; GO:0016020; GO:0016324; GO:0017081; GO:0019228; GO:0019901; GO:0022848; GO:0030317; GO:0030424; GO:0030425; GO:0030426; GO:0030594; GO:0030673; GO:0032094; GO:0032225; GO:0032279; GO:0032691; GO:0032715; GO:0032720; GO:0033138; GO:0034220; GO:0035094; GO:0035095; GO:0042110; GO:0042113; GO:0042166; GO:0042391; GO:0042416; GO:0042698; GO:0042734; GO:0042803; GO:0043005; GO:0043025; GO:0043197; GO:0043198; GO:0043410; GO:0044853; GO:0045121; GO:0045202; GO:0045211; GO:0045471; GO:0045766; GO:0046681; GO:0048149; GO:0050727; GO:0050728; GO:0050804; GO:0050808; GO:0050877; GO:0050890; GO:0050893; GO:0051117; GO:0051247; GO:0051649; GO:0051899; GO:0060079; GO:0060112; GO:0070373; GO:0070374; GO:0080164; GO:0095500; GO:0097061; GO:0097110; GO:0098655; GO:0098690; GO:0098815; GO:0098897; GO:0098981; GO:0099171; GO:0099634; GO:0140059; GO:1900273; GO:1901214; GO:1902004; GO:1902430; GO:1902991; GO:1904315; GO:1904645; GO:1905144; GO:1905906; GO:1905920; GO:2000463; GO:2001023
FUN_004921	ME7	ntLink_8:28775003-28780971	Q9BS34	Zinc finger protein 670	Homo sapiens (Human)	cellular lipid metabolic process [GO:0044255]; lipid metabolic process [GO:0006629]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0006629; GO:0044255; GO:0046872
FUN_004931	ME7	NA	NA	NA	NA	NA	NA
FUN_004932	ME7	NA	NA	NA	NA	NA	NA
FUN_005108	ME7	ntLink_8:31130861-31132778	Q9N0A6	Repulsive guidance molecule A (RGM domain family member A)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)		GO:0005886
FUN_005170	ME7	NA	NA	NA	NA	NA	NA
FUN_005215	ME7	ntLink_8:32864583-32866014	Q868M7	Galactose/N-acetylgalactosamine-binding lectin CEL-III (Gal/GalNAc-binding lectin CEL-III) (CEL-III) (Hemolytic lectin CEL-III) (Lectin CEL-III)	Cucumaria echinata (Sea cucumber)	antibacterial humoral response [GO:0019731]; cell killing [GO:0001906]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; disruption of membrane integrity in another organism [GO:0051673]; hemolysis in another organism [GO:0044179]; positive regulation of erythrocyte aggregation [GO:0034120]; protein homooligomerization [GO:0051260]	GO:0000287; GO:0001906; GO:0005509; GO:0005534; GO:0005615; GO:0019731; GO:0030395; GO:0034120; GO:0042806; GO:0043621; GO:0044179; GO:0046871; GO:0050829; GO:0050830; GO:0051260; GO:0051673; GO:1903777
FUN_005201	ME7	NA	NA	NA	NA	NA	NA
FUN_005236	ME7	NA	NA	NA	NA	NA	NA
FUN_005312	ME7	NA	NA	NA	NA	NA	NA
FUN_005271	ME7	NA	NA	NA	NA	NA	NA
FUN_005273	ME7	NA	NA	NA	NA	NA	NA
FUN_005274	ME7	NA	NA	NA	NA	NA	NA
FUN_005362	ME7	NA	NA	NA	NA	NA	NA
FUN_005349	ME7	NA	NA	NA	NA	NA	NA
FUN_005530	ME7	NA	NA	NA	NA	NA	NA
FUN_000199	ME7	NA	NA	NA	NA	NA	NA
FUN_000200	ME7	NA	NA	NA	NA	NA	NA
FUN_000233	ME7	NA	NA	NA	NA	NA	NA
FUN_000261	ME7	NA	NA	NA	NA	NA	NA
FUN_000266	ME7	NA	NA	NA	NA	NA	NA
FUN_000277	ME7	NA	NA	NA	NA	NA	NA
FUN_000357	ME7	NA	NA	NA	NA	NA	NA
FUN_000428	ME7	ntLink_6:2897905-2900093	A0A1D5NSM8	NA	NA	NA	NA
FUN_000429	ME7	ntLink_6:2919874-2923826	P0C6B8	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1	Rattus norvegicus (Rat)	cell adhesion [GO:0007155]; epidermis development [GO:0008544]; gene expression [GO:0010467]; lymph circulation [GO:0003017]; lymph vessel development [GO:0001945]; lymph vessel morphogenesis [GO:0036303]; Tie signaling pathway [GO:0048014]; tight junction organization [GO:0120193]	GO:0001945; GO:0003017; GO:0003682; GO:0005509; GO:0005615; GO:0005634; GO:0005737; GO:0007155; GO:0008544; GO:0010467; GO:0016020; GO:0031012; GO:0036303; GO:0048014; GO:0120193
FUN_000438	ME7	NA	NA	NA	NA	NA	NA
FUN_000578	ME7	NA	NA	NA	NA	NA	NA
FUN_000573	ME7	NA	NA	NA	NA	NA	NA
FUN_000583	ME7	NA	NA	NA	NA	NA	NA
FUN_000609	ME7	NA	NA	NA	NA	NA	NA
FUN_000612	ME7	NA	NA	NA	NA	NA	NA
FUN_000643	ME7	NA	NA	NA	NA	NA	NA
FUN_000930	ME7	ntLink_6:6153327-6159051	A0LMC1	Phosphonoacetaldehyde hydrolase (Phosphonatase) (EC 3.11.1.1) (Phosphonoacetaldehyde phosphonohydrolase)	Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB)	organic phosphonate catabolic process [GO:0019700]	GO:0000287; GO:0019700; GO:0050194
FUN_000973	ME7	ntLink_6:6622793-6625859	Q5PRB3	PIH1 domain-containing protein 2	Danio rerio (Zebrafish) (Brachydanio rerio)	axonemal dynein complex assembly [GO:0070286]; box C/D snoRNP assembly [GO:0000492]; rRNA processing [GO:0006364]	GO:0000492; GO:0005737; GO:0006364; GO:0070286; GO:0097255; GO:1990904
FUN_000979	ME7	NA	NA	NA	NA	NA	NA
FUN_001062	ME7	NA	NA	NA	NA	NA	NA
FUN_001079	ME7	NA	NA	NA	NA	NA	NA
FUN_001128	ME7	NA	NA	NA	NA	NA	NA
FUN_001135	ME7	NA	NA	NA	NA	NA	NA
FUN_001222	ME7	ntLink_6:9939130-9940645	P07477	Serine protease 1 (EC 3.4.21.4) (Anionic trypsin I) (Anionic trypsin-I) (Beta-trypsin) (Cationic trypsinogen) (Pretrypsinogen I) (Trypsin I) (Trypsin-1) [Cleaved into: Alpha-trypsin chain 1; Alpha-trypsin chain 2]	Homo sapiens (Human)	digestion [GO:0007586]; extracellular matrix disassembly [GO:0022617]; proteolysis [GO:0006508]	GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0022617; GO:0046872; GO:0062023; GO:0072562
FUN_001232	ME7	NA	NA	NA	NA	NA	NA
FUN_001312	ME7	ntLink_6:10994708-11000261	Q9Y3Q0	N-acetylated-alpha-linked acidic dipeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase III) (GCPIII) (N-acetylated-alpha-linked acidic dipeptidase II) (NAALADase II)	Homo sapiens (Human)	proteolysis [GO:0006508]	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008236; GO:0008239; GO:0016020; GO:0016805; GO:0046872
FUN_001330	ME7	ntLink_6:11188731-11193508	Q9Z0K8	Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Vascular non-inflammatory molecule 1) (Vanin-1)	Mus musculus (Mouse)	acute inflammatory response [GO:0002526]; cell-cell adhesion [GO:0098609]; chronic inflammatory response [GO:0002544]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; pantothenate metabolic process [GO:0015939]; positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902177]; positive regulation of T cell differentiation in thymus [GO:0033089]	GO:0002526; GO:0002544; GO:0005886; GO:0006954; GO:0015939; GO:0016020; GO:0017159; GO:0033089; GO:0034235; GO:0045087; GO:0098609; GO:1902177
FUN_001359	ME7	NA	NA	NA	NA	NA	NA
FUN_001405	ME7	NA	NA	NA	NA	NA	NA
FUN_001408	ME7	NA	NA	NA	NA	NA	NA
FUN_001501	ME7	NA	NA	NA	NA	NA	NA
FUN_001503	ME7	NA	NA	NA	NA	NA	NA
FUN_001545	ME7	NA	NA	NA	NA	NA	NA
FUN_001557	ME7	ntLink_6:13734780-13735842	P35406	D(1) dopamine receptor (Dopamine D1 receptor)	Carassius auratus (Goldfish)	regulation of biological quality [GO:0065008]	GO:0004930; GO:0005886; GO:0065008
FUN_001620	ME7	NA	NA	NA	NA	NA	NA
FUN_001699	ME7	NA	NA	NA	NA	NA	NA
FUN_001701	ME7	NA	NA	NA	NA	NA	NA
FUN_001737	ME7	NA	NA	NA	NA	NA	NA
FUN_001682	ME7	ntLink_6:14978890-14980096	Q8IN35	Neuropeptide SIFamide receptor	Drosophila melanogaster (Fruit fly)	determination of adult lifespan [GO:0008340]; G protein-coupled receptor signaling pathway [GO:0007186]; mating behavior, sex discrimination [GO:0048047]; neuropeptide signaling pathway [GO:0007218]	GO:0004930; GO:0004983; GO:0005886; GO:0007186; GO:0007218; GO:0008188; GO:0008340; GO:0008528; GO:0016020; GO:0042277; GO:0048047
FUN_001780	ME7	NA	NA	NA	NA	NA	NA
FUN_001799	ME7	NA	NA	NA	NA	NA	NA
FUN_001831	ME7	NA	NA	NA	NA	NA	NA
FUN_001801	ME7	NA	NA	NA	NA	NA	NA
FUN_001884	ME7	ntLink_6:17335613-17343051	P21328	RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)	Drosophila melanogaster (Fruit fly)		GO:0003964
FUN_001885	ME7	NA	NA	NA	NA	NA	NA
FUN_001907	ME7	NA	NA	NA	NA	NA	NA
FUN_001942	ME7	NA	NA	NA	NA	NA	NA
FUN_001945	ME7	NA	NA	NA	NA	NA	NA
FUN_002085	ME7	NA	NA	NA	NA	NA	NA
FUN_005721	ME7	NA	NA	NA	NA	NA	NA
FUN_005722	ME7	ptg000001l:3134645-3135773	Q08DG4	F-box/LRR-repeat protein 8 (F-box and leucine-rich repeat protein 8)	Bos taurus (Bovine)	entrainment of circadian clock by photoperiod [GO:0043153]; G2/M transition of mitotic cell cycle [GO:0000086]; regulation of cell cycle [GO:0051726]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	GO:0000086; GO:0005634; GO:0005829; GO:0019005; GO:0031146; GO:0043153; GO:0051726
FUN_005820	ME7	NA	NA	NA	NA	NA	NA
FUN_005834	ME7	NA	NA	NA	NA	NA	NA
FUN_005832	ME7	ptg000001l:4547802-4554833	Q1KYK5	Protein Wnt-7a	Pongo pygmaeus (Bornean orangutan)	cell differentiation [GO:0030154]; system development [GO:0048731]; tissue development [GO:0009888]; Wnt signaling pathway [GO:0016055]	GO:0005102; GO:0005576; GO:0009888; GO:0016055; GO:0030154; GO:0048731
FUN_005891	ME7	NA	NA	NA	NA	NA	NA
FUN_005960	ME7	NA	NA	NA	NA	NA	NA
FUN_005961	ME7	NA	NA	NA	NA	NA	NA
FUN_006116	ME7	NA	NA	NA	NA	NA	NA
FUN_006132	ME7	NA	NA	NA	NA	NA	NA
FUN_006243	ME7	ptg000001l:9672291-9686016	Q805E5	Carbohydrate sulfotransferase 14 (EC 2.8.2.-) (Dermatan 4-sulfotransferase 1) (D4ST-1) (zD4ST-1)	Danio rerio (Zebrafish) (Brachydanio rerio)	carbohydrate biosynthetic process [GO:0016051]; dermatan sulfate proteoglycan metabolic process [GO:0050655]	GO:0000139; GO:0001537; GO:0008146; GO:0016051; GO:0050655
FUN_006608	ME7	NA	NA	NA	NA	NA	NA
FUN_006454	ME7	NA	NA	NA	NA	NA	NA
FUN_006483	ME7	NA	NA	NA	NA	NA	NA
FUN_006534	ME7	NA	NA	NA	NA	NA	NA
FUN_006623	ME7	NA	NA	NA	NA	NA	NA
FUN_006624	ME7	NA	NA	NA	NA	NA	NA
FUN_006626	ME7	NA	NA	NA	NA	NA	NA
FUN_006763	ME7	NA	NA	NA	NA	NA	NA
FUN_006773	ME7	NA	NA	NA	NA	NA	NA
FUN_006806	ME7	NA	NA	NA	NA	NA	NA
FUN_006812	ME7	NA	NA	NA	NA	NA	NA
FUN_006815	ME7	NA	NA	NA	NA	NA	NA
FUN_006818	ME7	NA	NA	NA	NA	NA	NA
FUN_006828	ME7	NA	NA	NA	NA	NA	NA
FUN_006831	ME7	NA	NA	NA	NA	NA	NA
FUN_006850	ME7	NA	NA	NA	NA	NA	NA
FUN_006843	ME7	NA	NA	NA	NA	NA	NA
FUN_006918	ME7	NA	NA	NA	NA	NA	NA
FUN_006945	ME7	NA	NA	NA	NA	NA	NA
FUN_007014	ME7	NA	NA	NA	NA	NA	NA
FUN_007037	ME7	ptg000001l:19602915-19702038	Q96MB7	Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)	Homo sapiens (Human)		GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872
FUN_007069	ME7	NA	NA	NA	NA	NA	NA
FUN_007099	ME7	NA	NA	NA	NA	NA	NA
FUN_007131	ME7	NA	NA	NA	NA	NA	NA
FUN_007128	ME7	NA	NA	NA	NA	NA	NA
FUN_007184	ME7	NA	NA	NA	NA	NA	NA
FUN_007229	ME7	NA	NA	NA	NA	NA	NA
FUN_007651	ME7	ptg000002l:2903997-2915695	Q2EG98	Polycystic kidney disease protein 1-like 3 (PC1-like 3 protein) (Polycystin-1L3)	Mus musculus (Mouse)	cation transport [GO:0006812]; cellular response to acidic pH [GO:0071468]; detection of chemical stimulus involved in sensory perception of sour taste [GO:0001581]; detection of mechanical stimulus [GO:0050982]; sensory perception of sour taste [GO:0050915]	GO:0001581; GO:0005262; GO:0005509; GO:0005886; GO:0006812; GO:0016020; GO:0030246; GO:0034703; GO:0043235; GO:0050915; GO:0050982; GO:0071468
FUN_007662	ME7	ptg000002l:2976157-2988080	Q9P0L9	Polycystic kidney disease 2-like 1 protein (Polycystin-2 homolog) (Polycystin-2L1) (Polycystin-L) (Polycystin-L1)	Homo sapiens (Human)	cation transport [GO:0006812]; cellular response to acidic pH [GO:0071468]; detection of chemical stimulus involved in sensory perception of sour taste [GO:0001581]; detection of chemical stimulus involved in sensory perception of taste [GO:0050912]; detection of mechanical stimulus [GO:0050982]; inorganic cation transmembrane transport [GO:0098662]; potassium ion transmembrane transport [GO:0071805]; protein homotetramerization [GO:0051289]; response to water [GO:0009415]; sensory perception of sour taste [GO:0050915]; smoothened signaling pathway [GO:0007224]; sodium ion transmembrane transport [GO:0035725]	GO:0001581; GO:0005227; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006812; GO:0007224; GO:0008092; GO:0009415; GO:0009986; GO:0015269; GO:0015629; GO:0016020; GO:0031410; GO:0033040; GO:0034704; GO:0035725; GO:0042802; GO:0043231; GO:0043235; GO:0050912; GO:0050915; GO:0050982; GO:0051289; GO:0051371; GO:0051393; GO:0060170; GO:0071468; GO:0071805; GO:0097730; GO:0098662
FUN_007665	ME7	ptg000002l:3003142-3009031	Q7TN88	Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)	Mus musculus (Mouse)	detection of mechanical stimulus [GO:0050982]	GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982
FUN_007669	ME7	NA	NA	NA	NA	NA	NA
FUN_007701	ME7	NA	NA	NA	NA	NA	NA
FUN_007763	ME7	NA	NA	NA	NA	NA	NA
FUN_007753	ME7	NA	NA	NA	NA	NA	NA
