gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_002469	ME9	ntLink_8:1923224-1935684	Q7Z6Z7	E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (ARF-binding protein 1) (ARF-BP1) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Homologous to E6AP carboxyl terminus homologous protein 9) (HectH9) (Large structure of UREB1) (LASU1) (Mcl-1 ubiquitin ligase E3) (Mule) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)	Homo sapiens (Human)	base-excision repair [GO:0006284]; cell differentiation [GO:0030154]; circadian regulation of gene expression [GO:0032922]; Golgi organization [GO:0007030]; histone ubiquitination [GO:0016574]; membrane fusion [GO:0061025]; negative regulation of mitochondrial fusion [GO:0010637]; positive regulation of mitophagy in response to mitochondrial depolarization [GO:0098779]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]	GO:0000139; GO:0000209; GO:0003677; GO:0003723; GO:0004842; GO:0005576; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006284; GO:0006513; GO:0007030; GO:0010637; GO:0016020; GO:0016567; GO:0016574; GO:0030154; GO:0031398; GO:0032922; GO:0034774; GO:0043161; GO:0061025; GO:0061630; GO:0070062; GO:0098779; GO:1903955; GO:1904813
FUN_002471	ME9	ntLink_8:1940731-1980641	Q7Z6Z7	E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (ARF-binding protein 1) (ARF-BP1) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Homologous to E6AP carboxyl terminus homologous protein 9) (HectH9) (Large structure of UREB1) (LASU1) (Mcl-1 ubiquitin ligase E3) (Mule) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)	Homo sapiens (Human)	base-excision repair [GO:0006284]; cell differentiation [GO:0030154]; circadian regulation of gene expression [GO:0032922]; Golgi organization [GO:0007030]; histone ubiquitination [GO:0016574]; membrane fusion [GO:0061025]; negative regulation of mitochondrial fusion [GO:0010637]; positive regulation of mitophagy in response to mitochondrial depolarization [GO:0098779]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]	GO:0000139; GO:0000209; GO:0003677; GO:0003723; GO:0004842; GO:0005576; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006284; GO:0006513; GO:0007030; GO:0010637; GO:0016020; GO:0016567; GO:0016574; GO:0030154; GO:0031398; GO:0032922; GO:0034774; GO:0043161; GO:0061025; GO:0061630; GO:0070062; GO:0098779; GO:1903955; GO:1904813
FUN_002578	ME4	ntLink_8:3957184-3961903	P36423	Thromboxane-A synthase (TS) (TXA synthase) (TXS) (EC 5.3.99.5) (Cytochrome P450 5A1) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152)	Mus musculus (Mouse)	cellular chloride ion homeostasis [GO:0030644]; icosanoid metabolic process [GO:0006690]; positive regulation of vasoconstriction [GO:0045907]; prostaglandin biosynthetic process [GO:0001516]; response to ethanol [GO:0045471]; response to fatty acid [GO:0070542]	GO:0001516; GO:0004497; GO:0004796; GO:0005506; GO:0005783; GO:0005789; GO:0005829; GO:0006690; GO:0016705; GO:0020037; GO:0030644; GO:0036134; GO:0045471; GO:0045907; GO:0070542; GO:0106256
FUN_002650	ME9	NA	NA	NA	NA	NA	NA
FUN_002654	ME4	NA	NA	NA	NA	NA	NA
FUN_002655	ME4	NA	NA	NA	NA	NA	NA
FUN_002479	ME10	NA	NA	NA	NA	NA	NA
FUN_002490	ME29	NA	NA	NA	NA	NA	NA
FUN_002491	ME10	NA	NA	NA	NA	NA	NA
FUN_002475	ME9	NA	NA	NA	NA	NA	NA
FUN_002476	ME9	ntLink_8:2048781-2118943	P11369	LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]	Mus musculus (Mouse)	DNA recombination [GO:0006310]	GO:0003964; GO:0004519; GO:0006310; GO:0046872
FUN_002480	ME10	NA	NA	NA	NA	NA	NA
FUN_002492	ME17	NA	NA	NA	NA	NA	NA
FUN_002493	ME10	NA	NA	NA	NA	NA	NA
FUN_002501	ME17	NA	NA	NA	NA	NA	NA
FUN_002506	ME17	ntLink_8:2588763-2591886	Q80XJ3	Tetratricopeptide repeat protein 28 (TPR repeat protein 28)	Mus musculus (Mouse)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023
FUN_002517	ME43	NA	NA	NA	NA	NA	NA
FUN_002525	ME10	NA	NA	NA	NA	NA	NA
FUN_002529	ME29	NA	NA	NA	NA	NA	NA
FUN_002540	ME10	NA	NA	NA	NA	NA	NA
FUN_002542	ME4	NA	NA	NA	NA	NA	NA
FUN_002553	ME4	NA	NA	NA	NA	NA	NA
FUN_002559	ME8	NA	NA	NA	NA	NA	NA
FUN_002560	ME17	NA	NA	NA	NA	NA	NA
FUN_002565	ME4	NA	NA	NA	NA	NA	NA
FUN_002567	ME10	NA	NA	NA	NA	NA	NA
FUN_002594	ME10	NA	NA	NA	NA	NA	NA
FUN_002605	ME10	NA	NA	NA	NA	NA	NA
FUN_002627	ME10	NA	NA	NA	NA	NA	NA
FUN_002634	ME10	NA	NA	NA	NA	NA	NA
FUN_002580	ME8	ntLink_8:3977316-3990226	A8MY62	Putative beta-lactamase-like 1	Homo sapiens (Human)		
FUN_002581	ME9	ntLink_8:3991231-3998070	A9V7A1	Cytosolic Fe-S cluster assembly factor NUBP2 homolog	Monosiga brevicollis (Choanoflagellate)	iron-sulfur cluster assembly [GO:0016226]	GO:0005524; GO:0005829; GO:0016226; GO:0046872; GO:0051536; GO:0051539; GO:0140663
FUN_002591	ME10	NA	NA	NA	NA	NA	NA
FUN_002602	ME23	NA	NA	NA	NA	NA	NA
FUN_002606	ME8	NA	NA	NA	NA	NA	NA
FUN_002613	ME10	NA	NA	NA	NA	NA	NA
FUN_002620	ME8	NA	NA	NA	NA	NA	NA
FUN_002621	ME23	NA	NA	NA	NA	NA	NA
FUN_002628	ME10	NA	NA	NA	NA	NA	NA
FUN_002638	ME8	NA	NA	NA	NA	NA	NA
FUN_002644	ME29	ntLink_8:4628756-4683967	P14381	Transposon TX1 uncharacterized 149 kDa protein (ORF 2)	Xenopus laevis (African clawed frog)		GO:0003824
FUN_002657	ME9	NA	NA	NA	NA	NA	NA
FUN_002659	ME9	NA	NA	NA	NA	NA	NA
FUN_002661	ME9	NA	NA	NA	NA	NA	NA
FUN_002662	ME6	NA	NA	NA	NA	NA	NA
FUN_002704	ME8	NA	NA	NA	NA	NA	NA
FUN_002700	ME10	NA	NA	NA	NA	NA	NA
FUN_002695	ME6	NA	NA	NA	NA	NA	NA
FUN_002668	ME6	NA	NA	NA	NA	NA	NA
FUN_002672	ME8	ntLink_8:5144663-5166881	B3EWZ3	Coadhesin	Acropora millepora (Staghorn coral) (Heteropora millepora)		GO:0016020
FUN_002685	ME10	NA	NA	NA	NA	NA	NA
FUN_002713	ME8	NA	NA	NA	NA	NA	NA
FUN_002706	ME8	NA	NA	NA	NA	NA	NA
FUN_002711	ME8	NA	NA	NA	NA	NA	NA
FUN_002712	ME8	NA	NA	NA	NA	NA	NA
FUN_002719	ME8	NA	NA	NA	NA	NA	NA
FUN_002723	ME9	ntLink_8:5727212-5749821	Q9VZX9	Adenosylhomocysteinase-like 1 (dAhcyL1) (Inactive S-adenosyl-L-homocysteine hydrolase) (S-adenosylhomocysteine hydrolase-like protein 1)	Drosophila melanogaster (Fruit fly)	one-carbon metabolic process [GO:0006730]; S-adenosylhomocysteine catabolic process [GO:0019510]; S-adenosylmethionine cycle [GO:0033353]	GO:0005829; GO:0006730; GO:0019510; GO:0033353
FUN_002729	ME8	NA	NA	NA	NA	NA	NA
FUN_002737	ME23	NA	NA	NA	NA	NA	NA
FUN_002799	ME43	NA	NA	NA	NA	NA	NA
FUN_002801	ME8	NA	NA	NA	NA	NA	NA
FUN_002767	ME8	NA	NA	NA	NA	NA	NA
FUN_002806	ME9	ntLink_8:6391075-6403366	Q8NEP9	Zinc finger protein 555	Homo sapiens (Human)	negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0046872
FUN_002812	ME23	NA	NA	NA	NA	NA	NA
FUN_002814	ME10	ntLink_8:6533024-6534209	Q9EQD2	Neuropeptide FF receptor 2 (G-protein coupled receptor 74) (Neuropeptide G-protein coupled receptor)	Rattus norvegicus (Rat)	G protein-coupled receptor signaling pathway [GO:0007186]; regulation of adenylate cyclase activity [GO:0045761]; regulation of cAMP-dependent protein kinase activity [GO:2000479]; regulation of MAPK cascade [GO:0043408]	GO:0004930; GO:0005886; GO:0007186; GO:0008188; GO:0015629; GO:0031628; GO:0042277; GO:0043408; GO:0045761; GO:2000479
FUN_002829	ME10	ntLink_8:6690688-6697017	Q96AY4	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	Homo sapiens (Human)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301
FUN_002861	ME17	ntLink_8:7079127-7082508	Q96AY4	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	Homo sapiens (Human)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301
FUN_002869	ME6	NA	NA	NA	NA	NA	NA
FUN_003134	ME8	NA	NA	NA	NA	NA	NA
FUN_002878	ME10	NA	NA	NA	NA	NA	NA
FUN_002887	ME8	NA	NA	NA	NA	NA	NA
FUN_002935	ME17	NA	NA	NA	NA	NA	NA
FUN_003169	ME4	NA	NA	NA	NA	NA	NA
FUN_003432	ME10	NA	NA	NA	NA	NA	NA
FUN_003433	ME10	NA	NA	NA	NA	NA	NA
FUN_003434	ME23	NA	NA	NA	NA	NA	NA
FUN_003216	ME4	NA	NA	NA	NA	NA	NA
FUN_003223	ME4	NA	NA	NA	NA	NA	NA
FUN_003513	ME10	NA	NA	NA	NA	NA	NA
FUN_003457	ME43	NA	NA	NA	NA	NA	NA
FUN_003487	ME6	NA	NA	NA	NA	NA	NA
FUN_003489	ME4	NA	NA	NA	NA	NA	NA
FUN_003570	ME4	NA	NA	NA	NA	NA	NA
FUN_003574	ME10	NA	NA	NA	NA	NA	NA
FUN_003576	ME6	NA	NA	NA	NA	NA	NA
FUN_003585	ME4	ntLink_8:12957967-13027581	Q9NBX4	Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)	Drosophila melanogaster (Fruit fly)	transposition, DNA-mediated [GO:0006313]	GO:0003964; GO:0006313
FUN_003587	ME4	NA	NA	NA	NA	NA	NA
FUN_003624	ME4	NA	NA	NA	NA	NA	NA
FUN_003689	ME6	ntLink_8:14452051-14483402	P19477	Fibrinogen-like protein A (FREP-A)	Apostichopus parvimensis (Warty sea cucumber) (Stichopus parvimensis)		
FUN_003693	ME8	NA	NA	NA	NA	NA	NA
FUN_003694	ME8	NA	NA	NA	NA	NA	NA
FUN_003695	ME8	NA	NA	NA	NA	NA	NA
FUN_003696	ME8	NA	NA	NA	NA	NA	NA
FUN_003697	ME8	NA	NA	NA	NA	NA	NA
FUN_003698	ME8	NA	NA	NA	NA	NA	NA
FUN_003699	ME8	NA	NA	NA	NA	NA	NA
FUN_003700	ME8	NA	NA	NA	NA	NA	NA
FUN_003701	ME8	NA	NA	NA	NA	NA	NA
FUN_003702	ME8	NA	NA	NA	NA	NA	NA
FUN_003703	ME8	NA	NA	NA	NA	NA	NA
FUN_003704	ME8	NA	NA	NA	NA	NA	NA
FUN_003705	ME8	NA	NA	NA	NA	NA	NA
FUN_003706	ME8	NA	NA	NA	NA	NA	NA
FUN_003707	ME8	NA	NA	NA	NA	NA	NA
FUN_003721	ME10	ntLink_8:14744466-14761734	Q5I2E5	Ficolin-2 (Collagen/fibrinogen domain-containing protein 2) (Ficolin-B) (Ficolin-beta) (L-ficolin)	Bos taurus (Bovine)	complement activation, lectin pathway [GO:0001867]	GO:0001867; GO:0003823; GO:0005102; GO:0005581; GO:0005615; GO:0030246; GO:0046872; GO:0062023; GO:0097367
FUN_003716	ME8	ntLink_8:14635278-14639071	Q91398	Casein kinase II subunit beta (CK II beta)	Danio rerio (Zebrafish) (Brachydanio rerio)	regulation of protein serine/threonine phosphatase activity [GO:0080163]; Wnt signaling pathway [GO:0016055]	GO:0005737; GO:0005956; GO:0016055; GO:0019887; GO:0046872; GO:0080163
FUN_003757	ME4	NA	NA	NA	NA	NA	NA
FUN_003796	ME10	NA	NA	NA	NA	NA	NA
FUN_003840	ME4	NA	NA	NA	NA	NA	NA
FUN_003845	ME17	NA	NA	NA	NA	NA	NA
FUN_003810	ME4	NA	NA	NA	NA	NA	NA
FUN_003847	ME10	NA	NA	NA	NA	NA	NA
FUN_003852	ME4	ntLink_8:16120514-16126968	Q9BRB3	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q (N-acetylglucosamyl transferase component GPI1) (Phosphatidylinositol-glycan biosynthesis class Q protein) (PIG-Q)	Homo sapiens (Human)	carbohydrate metabolic process [GO:0005975]; GPI anchor biosynthetic process [GO:0006506]	GO:0000506; GO:0005783; GO:0005789; GO:0005975; GO:0006506
FUN_003903	ME17	ntLink_8:16720165-16723513	P19477	Fibrinogen-like protein A (FREP-A)	Apostichopus parvimensis (Warty sea cucumber) (Stichopus parvimensis)		
FUN_003913	ME6	NA	NA	NA	NA	NA	NA
FUN_003917	ME10	NA	NA	NA	NA	NA	NA
FUN_003855	ME29	NA	NA	NA	NA	NA	NA
FUN_003860	ME8	NA	NA	NA	NA	NA	NA
FUN_003863	ME8	ntLink_8:16282603-16284063	A0A0C2SRU0	Decarboxylase iboD (EC 4.1.1.-) (Ibotenic acid biosynthesis cluster protein D)	Amanita muscaria (strain Koide BX008)	phospholipid biosynthetic process [GO:0008654]	GO:0004609; GO:0008654
FUN_003868	ME8	ntLink_8:16325857-16331391	A0A0C2SRU0	Decarboxylase iboD (EC 4.1.1.-) (Ibotenic acid biosynthesis cluster protein D)	Amanita muscaria (strain Koide BX008)	phospholipid biosynthetic process [GO:0008654]	GO:0004609; GO:0008654
FUN_003877	ME33	NA	NA	NA	NA	NA	NA
FUN_003878	ME33	NA	NA	NA	NA	NA	NA
FUN_003880	ME9	NA	NA	NA	NA	NA	NA
FUN_003881	ME10	NA	NA	NA	NA	NA	NA
FUN_003890	ME6	ntLink_8:16539612-16540505	B8VIU6	Uncharacterized skeletal organic matrix protein 5 (Uncharacterized SOMP-5)	Acropora millepora (Staghorn coral) (Heteropora millepora)		GO:0005576
FUN_003893	ME6	NA	NA	NA	NA	NA	NA
FUN_003894	ME9	ntLink_8:16573461-16595062	Q2PQH8	Glycogen debranching enzyme (Glycogen debrancher) [Includes: 4-alpha-glucanotransferase (EC 2.4.1.25) (Oligo-1,4-1,4-glucantransferase); Amylo-alpha-1,6-glucosidase (Amylo-1,6-glucosidase) (EC 3.2.1.33) (Dextrin 6-alpha-D-glucosidase)]	Canis lupus familiaris (Dog) (Canis familiaris)	glycogen biosynthetic process [GO:0005978]; glycogen catabolic process [GO:0005980]	GO:0004134; GO:0004135; GO:0005737; GO:0005978; GO:0005980; GO:0102500
FUN_003895	ME4	NA	NA	NA	NA	NA	NA
FUN_003899	ME4	NA	NA	NA	NA	NA	NA
FUN_003935	ME9	NA	NA	NA	NA	NA	NA
FUN_003938	ME10	NA	NA	NA	NA	NA	NA
FUN_003919	ME8	NA	NA	NA	NA	NA	NA
FUN_003921	ME10	NA	NA	NA	NA	NA	NA
FUN_003923	ME10	NA	NA	NA	NA	NA	NA
FUN_003928	ME17	ntLink_8:17067162-17254126	P14381	Transposon TX1 uncharacterized 149 kDa protein (ORF 2)	Xenopus laevis (African clawed frog)		GO:0003824
FUN_003940	ME42	NA	NA	NA	NA	NA	NA
FUN_003945	ME4	NA	NA	NA	NA	NA	NA
FUN_003969	ME4	NA	NA	NA	NA	NA	NA
FUN_003980	ME17	NA	NA	NA	NA	NA	NA
FUN_003978	ME6	ntLink_8:17646246-17648775	Q8VIG3	Radial spoke head 1 homolog (Male meiotic metaphase chromosome-associated acidic protein) (Meichroacidin) (Testis-specific gene A2 protein)	Mus musculus (Mouse)	axoneme assembly [GO:0035082]; meiotic cell cycle [GO:0051321]; spermatid development [GO:0007286]	GO:0000794; GO:0001520; GO:0005634; GO:0005737; GO:0005829; GO:0005929; GO:0007286; GO:0031514; GO:0035082; GO:0036126; GO:0051321; GO:0072687
FUN_003989	ME10	ntLink_8:17781045-17788403	Q96AY4	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	Homo sapiens (Human)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301
FUN_003987	ME4	NA	NA	NA	NA	NA	NA
FUN_003991	ME8	ntLink_8:17800083-17800698	Q0GGW5	Serine/threonine-protein kinase STK11 (EC 2.7.11.1) (Liver kinase B1 homolog) (LKB1)	Gallus gallus (Chicken)	activation of protein kinase activity [GO:0032147]; cell cycle [GO:0007049]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to starvation [GO:0009267]; establishment of cell polarity [GO:0030010]; glucose homeostasis [GO:0042593]; intrinsic apoptotic signaling pathway by p53 class mediator [GO:0072332]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of cell growth [GO:0030308]; positive regulation of vesicle transport along microtubule [GO:1901610]; protein autophosphorylation [GO:0046777]; protein dephosphorylation [GO:0006470]; protein phosphorylation [GO:0006468]; regulation of cell growth [GO:0001558]; regulation of Wnt signaling pathway [GO:0030111]; response to ionizing radiation [GO:0010212]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]; vasculature development [GO:0001944]	GO:0000287; GO:0001558; GO:0001944; GO:0002039; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006468; GO:0006470; GO:0006974; GO:0007049; GO:0007165; GO:0009267; GO:0009410; GO:0010212; GO:0016020; GO:0019901; GO:0030010; GO:0030111; GO:0030295; GO:0030308; GO:0032147; GO:0042593; GO:0046777; GO:0072332; GO:0090090; GO:0106310; GO:1901610
FUN_003999	ME8	NA	NA	NA	NA	NA	NA
FUN_004000	ME8	NA	NA	NA	NA	NA	NA
FUN_004007	ME9	NA	NA	NA	NA	NA	NA
FUN_004010	ME9	ntLink_8:17999787-18020825	Q6DFV5	Probable helicase with zinc finger domain (EC 3.6.4.-)	Mus musculus (Mouse)	RNA-mediated post-transcriptional gene silencing [GO:0035194]	GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0005829; GO:0016787; GO:0035194; GO:0043186; GO:0046872
FUN_004011	ME4	NA	NA	NA	NA	NA	NA
FUN_004015	ME9	NA	NA	NA	NA	NA	NA
FUN_004017	ME9	ntLink_8:18129545-18161990	Q28943	Dihydropyrimidine dehydrogenase [NADP(+)] (DHPDHase) (DPD) (EC 1.3.1.2) (Dihydrothymine dehydrogenase) (Dihydrouracil dehydrogenase)	Sus scrofa (Pig)	beta-alanine biosynthetic process [GO:0019483]; thymidine catabolic process [GO:0006214]; uracil catabolic process [GO:0006212]	GO:0005737; GO:0006212; GO:0006214; GO:0010181; GO:0017113; GO:0019483; GO:0042803; GO:0046872; GO:0050660; GO:0050661; GO:0051539
FUN_004040	ME9	ntLink_8:18540497-18564651	Q5TAX3	Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)	Homo sapiens (Human)	miRNA catabolic process [GO:0010587]; miRNA metabolic process [GO:0010586]; negative regulation of transposition, RNA-mediated [GO:0010526]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; oocyte maturation [GO:0001556]; polyuridylation-dependent mRNA catabolic process [GO:1990074]; pre-miRNA processing [GO:0031054]; RNA 3' uridylation [GO:0071076]; RNA 3'-end processing [GO:0031123]; stem cell population maintenance [GO:0019827]	GO:0000289; GO:0001556; GO:0003723; GO:0005615; GO:0005730; GO:0005737; GO:0005829; GO:0008270; GO:0010526; GO:0010586; GO:0010587; GO:0016779; GO:0019827; GO:0031054; GO:0031123; GO:0035198; GO:0036464; GO:0050265; GO:0070062; GO:0071076; GO:1990074
FUN_004029	ME9	NA	NA	NA	NA	NA	NA
FUN_004033	ME10	NA	NA	NA	NA	NA	NA
FUN_004035	ME29	NA	NA	NA	NA	NA	NA
FUN_004053	ME8	NA	NA	NA	NA	NA	NA
FUN_004046	ME4	NA	NA	NA	NA	NA	NA
FUN_004076	ME10	NA	NA	NA	NA	NA	NA
FUN_004079	ME8	NA	NA	NA	NA	NA	NA
FUN_004055	ME6	NA	NA	NA	NA	NA	NA
FUN_004056	ME9	ntLink_8:18751665-18778245	P14381	Transposon TX1 uncharacterized 149 kDa protein (ORF 2)	Xenopus laevis (African clawed frog)		GO:0003824
FUN_004061	ME9	NA	NA	NA	NA	NA	NA
FUN_004063	ME4	NA	NA	NA	NA	NA	NA
FUN_004089	ME9	NA	NA	NA	NA	NA	NA
FUN_004090	ME17	ntLink_8:19127929-19142564	Q9JHA8	von Willebrand factor A domain-containing protein 7 (Protein G7c)	Mus musculus (Mouse)		GO:0005576
FUN_004091	ME10	ntLink_8:19156550-19169189	Q9JHA8	von Willebrand factor A domain-containing protein 7 (Protein G7c)	Mus musculus (Mouse)		GO:0005576
FUN_004081	ME10	ntLink_8:18982284-18983100	Q3B8D7	Dynein light chain Tctex-type 5-A (Tctex1 domain-containing protein 1-A)	Xenopus laevis (African clawed frog)		
FUN_004082	ME10	ntLink_8:18985575-18986212	A2VDD2	Dynein light chain Tctex-type 5-B (Tctex1 domain-containing protein 1-B)	Xenopus laevis (African clawed frog)		
FUN_004085	ME8	NA	NA	NA	NA	NA	NA
FUN_004088	ME8	ntLink_8:19080122-19105550	Q0KIA2	PP2C-like domain-containing protein CG9801	Drosophila melanogaster (Fruit fly)		
FUN_004106	ME8	NA	NA	NA	NA	NA	NA
FUN_004097	ME6	NA	NA	NA	NA	NA	NA
FUN_004100	ME8	ntLink_8:19281646-19295845	Q32NH8	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)	Xenopus laevis (African clawed frog)	intracellular signal transduction [GO:0035556]; lipid catabolic process [GO:0016042]	GO:0004435; GO:0005509; GO:0005634; GO:0005783; GO:0016020; GO:0016042; GO:0035556
FUN_004103	ME6	NA	NA	NA	NA	NA	NA
FUN_004113	ME6	NA	NA	NA	NA	NA	NA
FUN_004114	ME33	ntLink_8:19388816-19423938	P93804	Phosphoglucomutase, cytoplasmic 1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	Zea mays (Maize)	carbohydrate metabolic process [GO:0005975]; glucose metabolic process [GO:0006006]	GO:0000287; GO:0004614; GO:0005829; GO:0005975; GO:0006006
FUN_004118	ME6	NA	NA	NA	NA	NA	NA
