gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_025987	ME45	ptg000020l:2884869-2892912	P49183	Deoxyribonuclease-1 (EC 3.1.21.1) (Deoxyribonuclease I) (DNase I)	Mus musculus (Mouse)	apoptotic process [GO:0006915]; DNA catabolic process [GO:0006308]; DNA catabolic process, endonucleolytic [GO:0000737]; neutrophil activation involved in immune response [GO:0002283]; regulation of acute inflammatory response [GO:0002673]; regulation of neutrophil mediated cytotoxicity [GO:0070948]	GO:0000737; GO:0002283; GO:0002673; GO:0003677; GO:0003779; GO:0004530; GO:0004536; GO:0005576; GO:0005634; GO:0005635; GO:0006308; GO:0006915; GO:0042588; GO:0070948
FUN_026051	ME30	ptg000020l:4110184-4112029	Q8N0W4	Neuroligin-4, X-linked (Neuroligin X) (HNLX)	Homo sapiens (Human)	adult behavior [GO:0030534]; brainstem development [GO:0003360]; cell-cell junction organization [GO:0045216]; cerebellum development [GO:0021549]; chemical synaptic transmission [GO:0007268]; learning [GO:0007612]; modulation of chemical synaptic transmission [GO:0050804]; negative regulation of excitatory postsynaptic potential [GO:0090394]; neuron cell-cell adhesion [GO:0007158]; neuron differentiation [GO:0030182]; organ growth [GO:0035265]; postsynaptic membrane assembly [GO:0097104]; presynapse assembly [GO:0099054]; presynaptic membrane assembly [GO:0097105]; social behavior [GO:0035176]; synapse organization [GO:0050808]; synaptic vesicle endocytosis [GO:0048488]; vocalization behavior [GO:0071625]	GO:0003360; GO:0005886; GO:0007158; GO:0007268; GO:0007612; GO:0009986; GO:0016020; GO:0021549; GO:0030182; GO:0030425; GO:0030534; GO:0031404; GO:0035176; GO:0035265; GO:0038023; GO:0042043; GO:0042803; GO:0045202; GO:0045216; GO:0048488; GO:0050804; GO:0050808; GO:0050839; GO:0060076; GO:0071625; GO:0090394; GO:0097104; GO:0097105; GO:0097110; GO:0098793; GO:0098839; GO:0098983; GO:0098985; GO:0099054; GO:0099634
FUN_026112	ME30	NA	NA	NA	NA	NA	NA
FUN_026143	ME30	ptg000020l:5180208-5198088	Q92851	Caspase-10 (CASP-10) (EC 3.4.22.63) (Apoptotic protease Mch-4) (FAS-associated death domain protein interleukin-1B-converting enzyme 2) (FLICE2) (ICE-like apoptotic protease 4) [Cleaved into: Caspase-10 subunit p23/17; Caspase-10 subunit p12]	Homo sapiens (Human)	activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; apoptotic process [GO:0006915]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; proteolysis [GO:0006508]; regulation of apoptotic process [GO:0042981]	GO:0004197; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0006919; GO:0031265; GO:0031625; GO:0035877; GO:0042981; GO:0043123; GO:0097153; GO:0097199; GO:0097200; GO:0097342
FUN_026326	ME30	NA	NA	NA	NA	NA	NA
FUN_026423	ME30	NA	NA	NA	NA	NA	NA
FUN_026728	ME45	NA	NA	NA	NA	NA	NA
FUN_026985	ME45	NA	NA	NA	NA	NA	NA
FUN_027206	ME30	NA	NA	NA	NA	NA	NA
FUN_027281	ME30	ptg000021l:2978663-2988463	Q96DM1	PiggyBac transposable element-derived protein 4	Homo sapiens (Human)		
FUN_027437	ME30	NA	NA	NA	NA	NA	NA
FUN_027590	ME45	NA	NA	NA	NA	NA	NA
FUN_028161	ME30	NA	NA	NA	NA	NA	NA
FUN_028286	ME30	NA	NA	NA	NA	NA	NA
FUN_028832	ME30	NA	NA	NA	NA	NA	NA
FUN_029133	ME30	NA	NA	NA	NA	NA	NA
FUN_029088	ME30	NA	NA	NA	NA	NA	NA
FUN_029172	ME45	NA	NA	NA	NA	NA	NA
FUN_029297	ME45	ptg000023l:199109-201062	Q29AK2	Leishmanolysin-like peptidase (EC 3.4.24.-)	Drosophila pseudoobscura pseudoobscura (Fruit fly)	brain development [GO:0007420]; cell adhesion [GO:0007155]; cell division [GO:0051301]; centrosome duplication [GO:0051298]; chromatin remodeling [GO:0006338]; electron transport chain [GO:0022900]; germ cell migration [GO:0008354]; gonad development [GO:0008406]; imaginal disc development [GO:0007444]; lipid storage [GO:0019915]; mitotic centrosome separation [GO:0007100]; mitotic chromosome condensation [GO:0007076]; mitotic spindle organization [GO:0007052]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]; proteolysis [GO:0006508]; regulation of choline O-acetyltransferase activity [GO:1902769]	GO:0004222; GO:0005737; GO:0006338; GO:0006508; GO:0007052; GO:0007076; GO:0007100; GO:0007155; GO:0007420; GO:0007444; GO:0008233; GO:0008354; GO:0008406; GO:0016020; GO:0019915; GO:0022900; GO:0045842; GO:0046872; GO:0051298; GO:0051301; GO:1902769
FUN_029323	ME30	NA	NA	NA	NA	NA	NA
FUN_029657	ME30	ptg000023l:4183656-4189727	E7FAM5	E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)	Danio rerio (Zebrafish) (Brachydanio rerio)	embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]	GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177
FUN_029658	ME30	ptg000023l:4196890-4198825	E7FAM5	E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)	Danio rerio (Zebrafish) (Brachydanio rerio)	embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]	GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177
FUN_029660	ME30	ptg000023l:4207915-4211065	E7FAM5	E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)	Danio rerio (Zebrafish) (Brachydanio rerio)	embryonic body morphogenesis [GO:0010172]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube development [GO:0021915]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; stem cell proliferation [GO:0072089]	GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0010172; GO:0010586; GO:0017148; GO:0021915; GO:0030371; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061630; GO:0072089; GO:2000177
FUN_030190	ME30	NA	NA	NA	NA	NA	NA
FUN_030872	ME30	NA	NA	NA	NA	NA	NA
FUN_031002	ME30	NA	NA	NA	NA	NA	NA
FUN_031327	ME30	ptg000023l:19660133-19670358	Q7RTR2	NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)	Homo sapiens (Human)	I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]	GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223
