gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_009841	ME18	ptg000004l:12436910-12447354	Q9JIF3	Solute carrier family 2, facilitated glucose transporter member 8 (Glucose transporter type 8) (GLUT-8) (Glucose transporter type X1)	Mus musculus (Mouse)	dehydroascorbic acid transport [GO:0070837]; fructose transmembrane transport [GO:0015755]; galactose transmembrane transport [GO:0015757]; glucose metabolic process [GO:0006006]; glucose transmembrane transport [GO:1904659]; insulin receptor signaling pathway [GO:0008286]; male meiosis I [GO:0007141]; response to hypoxia [GO:0001666]; transmembrane transport [GO:0055085]	GO:0001666; GO:0005353; GO:0005354; GO:0005355; GO:0005536; GO:0005886; GO:0006006; GO:0007141; GO:0008021; GO:0008286; GO:0015284; GO:0015755; GO:0015757; GO:0016020; GO:0022857; GO:0030659; GO:0033300; GO:0055085; GO:0070837; GO:1904659
FUN_009959	ME18	ptg000004l:13447203-13449129	Q5ZMD6	Histone H2A.Z (H2A/z)	Gallus gallus (Chicken)		GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982
FUN_010022	ME18	NA	NA	NA	NA	NA	NA
FUN_010637	ME18	NA	NA	NA	NA	NA	NA
FUN_010659	ME18	NA	NA	NA	NA	NA	NA
FUN_010667	ME18	NA	NA	NA	NA	NA	NA
FUN_010687	ME18	NA	NA	NA	NA	NA	NA
FUN_010812	ME18	NA	NA	NA	NA	NA	NA
FUN_010906	ME18	ptg000007l:4100576-4101413	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010908	ME18	ptg000007l:4124166-4125003	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010909	ME18	ptg000007l:4134003-4134840	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010911	ME18	ptg000007l:4146324-4147011	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010913	ME18	ptg000007l:4152210-4157939	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010914	ME18	ptg000007l:4157990-4158926	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010916	ME18	ptg000007l:4180830-4183822	R1CW23	Dimethylsulfonioproprionate lyase 7 (DMSP lyase 7) (EC 4.4.1.3) (Dimethylpropiothetin dethiomethylase 7)	Emiliania huxleyi (Coccolithophore) (Pontosphaera huxleyi)		GO:0047869
FUN_010939	ME18	ptg000007l:4499247-4564677	Q96AY4	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	Homo sapiens (Human)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301
FUN_011618	ME18	NA	NA	NA	NA	NA	NA
FUN_011697	ME18	NA	NA	NA	NA	NA	NA
FUN_011704	ME18	NA	NA	NA	NA	NA	NA
FUN_011731	ME18	NA	NA	NA	NA	NA	NA
FUN_011804	ME18	ptg000008l:1644249-1647686	Q5BIM8	DNA excision repair protein ERCC-8	Bos taurus (Bovine)	cellular response to DNA damage stimulus [GO:0006974]; double-strand break repair via classical nonhomologous end joining [GO:0097680]; positive regulation of DNA repair [GO:0045739]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of transcription-coupled nucleotide-excision repair [GO:0090262]; response to oxidative stress [GO:0006979]; response to UV [GO:0009411]; response to X-ray [GO:0010165]; single strand break repair [GO:0000012]; transcription-coupled nucleotide-excision repair [GO:0006283]	GO:0000012; GO:0000109; GO:0000209; GO:0004842; GO:0006283; GO:0006974; GO:0006979; GO:0009411; GO:0010165; GO:0016363; GO:0031464; GO:0032991; GO:0043161; GO:0044877; GO:0045739; GO:0051865; GO:0090262; GO:0097680
FUN_011862	ME18	NA	NA	NA	NA	NA	NA
FUN_011863	ME18	NA	NA	NA	NA	NA	NA
FUN_012051	ME18	NA	NA	NA	NA	NA	NA
FUN_012315	ME18	NA	NA	NA	NA	NA	NA
FUN_012521	ME18	NA	NA	NA	NA	NA	NA
FUN_012548	ME18	ptg000008l:9800859-9805699	Q8NBP5	Major facilitator superfamily domain-containing protein 9	Homo sapiens (Human)		GO:0016020; GO:0022857
FUN_012560	ME18	NA	NA	NA	NA	NA	NA
FUN_012587	ME18	NA	NA	NA	NA	NA	NA
FUN_012675	ME18	NA	NA	NA	NA	NA	NA
FUN_012737	ME18	ptg000008l:11959043-11972283	P08548	LINE-1 reverse transcriptase homolog (EC 2.7.7.49)	Nycticebus coucang (Slow loris)		GO:0003964; GO:0046872
FUN_013057	ME18	NA	NA	NA	NA	NA	NA
FUN_013358	ME18	NA	NA	NA	NA	NA	NA
FUN_013359	ME18	NA	NA	NA	NA	NA	NA
FUN_013407	ME18	NA	NA	NA	NA	NA	NA
FUN_013598	ME18	NA	NA	NA	NA	NA	NA
FUN_014455	ME18	ptg000009l:345464-347596	Q6ICL3	Transport and Golgi organization protein 2 homolog	Homo sapiens (Human)	Golgi organization [GO:0007030]; protein secretion [GO:0009306]	GO:0005737; GO:0005739; GO:0005794; GO:0005829; GO:0007030; GO:0009306
FUN_014474	ME18	ptg000009l:493146-538469	Q61789	Laminin subunit alpha-3 (Epiligrin subunit alpha) (Kalinin subunit alpha) (Laminin-5 subunit alpha) (Laminin-6 subunit alpha) (Laminin-7 subunit alpha) (Nicein subunit alpha)	Mus musculus (Mouse)	animal organ morphogenesis [GO:0009887]; axon guidance [GO:0007411]; cell migration [GO:0016477]; cell-cell adhesion [GO:0098609]; endodermal cell differentiation [GO:0035987]; hemidesmosome assembly [GO:0031581]; integrin-mediated signaling pathway [GO:0007229]; morphogenesis of a polarized epithelium [GO:0001738]; regulation of cell adhesion [GO:0030155]; regulation of cell migration [GO:0030334]; regulation of embryonic development [GO:0045995]; tissue development [GO:0009888]	GO:0001738; GO:0005178; GO:0005201; GO:0005576; GO:0005604; GO:0005608; GO:0005610; GO:0005783; GO:0005912; GO:0007229; GO:0007411; GO:0009887; GO:0009888; GO:0016477; GO:0030056; GO:0030155; GO:0030334; GO:0031581; GO:0035987; GO:0045995; GO:0062023; GO:0098609
FUN_014480	ME18	NA	NA	NA	NA	NA	NA
FUN_014495	ME18	NA	NA	NA	NA	NA	NA
FUN_014551	ME18	NA	NA	NA	NA	NA	NA
FUN_014558	ME18	NA	NA	NA	NA	NA	NA
FUN_014587	ME18	ptg000009l:1319984-1322293	Q3SZ73	Protein ABHD11 (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 11) (Abhydrolase domain-containing protein 11)	Bos taurus (Bovine)	cellular lipid metabolic process [GO:0044255]	GO:0005739; GO:0016787; GO:0044255
FUN_014602	ME18	ptg000009l:1432293-1434905	Q9CXS4	Centromere protein V (CENP-V) (Proline-rich protein 6)	Mus musculus (Mouse)	ameboidal-type cell migration [GO:0001667]; cell cycle [GO:0007049]; cell division [GO:0051301]; centromere complex assembly [GO:0034508]; pericentric heterochromatin formation [GO:0031508]; positive regulation of cytokinesis [GO:0032467]; regulation of chromosome organization [GO:0033044]	GO:0000776; GO:0001667; GO:0005634; GO:0005654; GO:0005829; GO:0007049; GO:0015630; GO:0016846; GO:0030496; GO:0031508; GO:0031965; GO:0032467; GO:0033044; GO:0034508; GO:0046872; GO:0051233; GO:0051301
FUN_014612	ME18	NA	NA	NA	NA	NA	NA
FUN_014632	ME18	ptg000009l:1703805-1705596	Q5ZKR4	Rab-like protein 3	Gallus gallus (Chicken)	B cell differentiation [GO:0030183]; intracellular protein transport [GO:0006886]; natural killer cell differentiation [GO:0001779]; regulation of protein lipidation [GO:1903059]; regulation of Ras protein signal transduction [GO:0046578]; T cell differentiation in thymus [GO:0033077]	GO:0001779; GO:0003924; GO:0005525; GO:0006886; GO:0012505; GO:0030183; GO:0033077; GO:0042803; GO:0046578; GO:1903059
FUN_014650	ME18	NA	NA	NA	NA	NA	NA
FUN_014698	ME18	NA	NA	NA	NA	NA	NA
FUN_014780	ME18	NA	NA	NA	NA	NA	NA
FUN_014781	ME18	NA	NA	NA	NA	NA	NA
FUN_014757	ME18	ptg000009l:2817186-2820856	Q8K274	Ketosamine-3-kinase (EC 2.7.1.172) (Fructosamine-3-kinase-related protein) (FN3K-RP) (FN3K-related protein) (Protein-psicosamine 3-kinase FN3KRP) (EC 2.7.1.-)	Mus musculus (Mouse)	phosphorylation [GO:0016310]	GO:0005524; GO:0016301; GO:0016310; GO:0102193
FUN_014849	ME18	ptg000009l:3680736-3685738	Q03206	Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)	Caenorhabditis elegans	actin filament organization [GO:0007015]; apoptotic process [GO:0006915]; axon extension involved in axon guidance [GO:0048846]; axon regeneration [GO:0031103]; body morphogenesis [GO:0010171]; cell migration [GO:0016477]; chemorepulsion of axon [GO:0061643]; cortical cytoskeleton organization [GO:0030865]; distal tip cell migration [GO:0097628]; dorsal/ventral axon guidance [GO:0033563]; embryonic body morphogenesis [GO:0010172]; embryonic morphogenesis [GO:0048598]; engulfment of apoptotic cell [GO:0043652]; establishment of mitotic spindle orientation [GO:0000132]; establishment or maintenance of actin cytoskeleton polarity [GO:0030950]; establishment or maintenance of cell polarity [GO:0007163]; gastrulation [GO:0007369]; left/right axis specification [GO:0070986]; motor neuron axon guidance [GO:0008045]; negative regulation of microtubule polymerization [GO:0031115]; nematode larval development [GO:0002119]; nematode male tail tip morphogenesis [GO:0045138]; netrin-activated signaling pathway [GO:0038007]; neuron migration [GO:0001764]; neuron projection morphogenesis [GO:0048812]; positive regulation of distal tip cell migration [GO:1903356]; positive regulation of engulfment of apoptotic cell [GO:1901076]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell migration [GO:0030334]; regulation of cell shape [GO:0008360]; regulation of dorsal/ventral axon guidance [GO:1905815]; regulation of phagocytosis [GO:0050764]; regulation of synaptic transmission, GABAergic [GO:0032228]; small GTPase mediated signal transduction [GO:0007264]	GO:0000132; GO:0001764; GO:0002119; GO:0003924; GO:0005525; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0006915; GO:0007015; GO:0007163; GO:0007264; GO:0007369; GO:0008045; GO:0008360; GO:0009898; GO:0010171; GO:0010172; GO:0016020; GO:0016477; GO:0019901; GO:0030334; GO:0030865; GO:0030950; GO:0031103; GO:0031115; GO:0031410; GO:0032228; GO:0032956; GO:0033563; GO:0038007; GO:0042995; GO:0043005; GO:0043025; GO:0043652; GO:0045138; GO:0048598; GO:0048812; GO:0048846; GO:0050764; GO:0061643; GO:0070986; GO:0097628; GO:1901076; GO:1903356; GO:1905815
FUN_014879	ME18	ptg000009l:3868584-3870559	Q8LAD0	Probable pyridoxal 5'-phosphate synthase subunit PDX2 (AtPDX2) (EC 4.3.3.6) (Protein EMBRYO DEFECTIVE 2407) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2)	Arabidopsis thaliana (Mouse-ear cress)	glutamine metabolic process [GO:0006541]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine metabolic process [GO:0008614]; vitamin B6 biosynthetic process [GO:0042819]	GO:0004359; GO:0005829; GO:0006541; GO:0008614; GO:0036381; GO:0042819; GO:0042823; GO:0046982; GO:1903600
FUN_014963	ME18	NA	NA	NA	NA	NA	NA
FUN_015064	ME18	ptg000009l:5728983-5730913	A7STV9	Structure-specific endonuclease subunit SLX1 homolog (EC 3.1.-.-)	Nematostella vectensis (Starlet sea anemone)	double-strand break repair via homologous recombination [GO:0000724]	GO:0000724; GO:0008821; GO:0017108; GO:0033557; GO:0046872
FUN_015291	ME18	NA	NA	NA	NA	NA	NA
FUN_015346	ME18	NA	NA	NA	NA	NA	NA
FUN_015978	ME18	NA	NA	NA	NA	NA	NA
FUN_016039	ME18	NA	NA	NA	NA	NA	NA
FUN_016127	ME18	NA	NA	NA	NA	NA	NA
FUN_016165	ME18	ptg000010l:2286883-2287962	Q5R833	Acyl-coenzyme A thioesterase 13 (Acyl-CoA thioesterase 13) (EC 3.1.2.-) (Hotdog-fold thioesterase superfamily member 2) (Palmitoyl-CoA hydrolase) (EC 3.1.2.2) (Thioesterase superfamily member 2) (THEM2) [Cleaved into: Acyl-coenzyme A thioesterase 13, N-terminally processed]	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	lipid metabolic process [GO:0006629]	GO:0005634; GO:0005739; GO:0005819; GO:0005829; GO:0006629; GO:0016290; GO:0102991
FUN_016339	ME18	ptg000011l:1839398-1841631	Q9CQ19	Myosin regulatory light polypeptide 9 (Myosin regulatory light chain 2, smooth muscle isoform) (Myosin regulatory light chain 9)	Mus musculus (Mouse)	myofibril assembly [GO:0030239]	GO:0001725; GO:0005509; GO:0005737; GO:0005938; GO:0016460; GO:0030016; GO:0030018; GO:0030239; GO:0032036
FUN_016358	ME18	NA	NA	NA	NA	NA	NA
FUN_016391	ME18	NA	NA	NA	NA	NA	NA
FUN_016393	ME18	ptg000011l:2604286-2607680	P46222	60S ribosomal protein L11	Drosophila melanogaster (Fruit fly)	cytoplasmic translation [GO:0002181]	GO:0002181; GO:0003723; GO:0003735; GO:0005730; GO:0005737; GO:0019843; GO:0022625; GO:0022626
FUN_016420	ME18	NA	NA	NA	NA	NA	NA
FUN_016661	ME18	ptg000011l:6048744-6050804	Q5RCI5	Citrate synthase-lysine N-methyltransferase CSKMT, mitochondrial (CS-KMT) (EC 2.1.1.-) (Methyltransferase-like protein 12, mitochondrial)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	peptidyl-lysine dimethylation [GO:0018027]; peptidyl-lysine monomethylation [GO:0018026]; peptidyl-lysine trimethylation [GO:0018023]; protein methylation [GO:0006479]	GO:0005739; GO:0006479; GO:0016278; GO:0016279; GO:0018023; GO:0018026; GO:0018027
FUN_016700	ME18	NA	NA	NA	NA	NA	NA
FUN_016973	ME18	NA	NA	NA	NA	NA	NA
FUN_016975	ME18	NA	NA	NA	NA	NA	NA
FUN_017711	ME18	NA	NA	NA	NA	NA	NA
FUN_017816	ME18	ptg000012l:736932-742054	P43446	Protein Wnt-10a	Danio rerio (Zebrafish) (Brachydanio rerio)	canonical Wnt signaling pathway [GO:0060070]; cell fate commitment [GO:0045165]; neuron differentiation [GO:0030182]; odontogenesis [GO:0042476]	GO:0005109; GO:0005125; GO:0005615; GO:0030182; GO:0042476; GO:0045165; GO:0060070
FUN_017821	ME18	NA	NA	NA	NA	NA	NA
FUN_017833	ME18	NA	NA	NA	NA	NA	NA
FUN_017852	ME18	ptg000012l:1116304-1116922	O73817	Proteasome subunit beta type-3 (Proteasome chain 13) (Proteasome component C10-II) (Proteasome theta chain)	Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	GO:0005634; GO:0005737; GO:0005839; GO:0019774; GO:0043161
FUN_017921	ME18	ptg000012l:1896567-1904938	Q9Y253	DNA polymerase eta (EC 2.7.7.7) (RAD30 homolog A) (Xeroderma pigmentosum variant type protein)	Homo sapiens (Human)	cellular response to UV-C [GO:0071494]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; error-free translesion synthesis [GO:0070987]; error-prone translesion synthesis [GO:0042276]; pyrimidine dimer repair [GO:0006290]; regulation of DNA repair [GO:0006282]; response to radiation [GO:0009314]; response to UV-C [GO:0010225]	GO:0000731; GO:0003684; GO:0003887; GO:0005634; GO:0005654; GO:0005657; GO:0005829; GO:0006260; GO:0006281; GO:0006282; GO:0006290; GO:0009314; GO:0010225; GO:0035861; GO:0042276; GO:0046872; GO:0070987; GO:0071494
FUN_018019	ME18	ptg000012l:3426255-3431284	Q9I3S3	Guanidinobutyrase (EC 3.5.3.7)	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	arginine catabolic process [GO:0006527]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]	GO:0006527; GO:0008783; GO:0033389; GO:0046872; GO:0047971
FUN_018390	ME18	NA	NA	NA	NA	NA	NA
FUN_018477	ME18	ptg000012l:9909035-9925106	P04323	Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	Drosophila melanogaster (Fruit fly)	DNA integration [GO:0015074]; proteolysis [GO:0006508]	GO:0003676; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
FUN_018498	ME18	NA	NA	NA	NA	NA	NA
FUN_019311	ME18	NA	NA	NA	NA	NA	NA
FUN_019825	ME18	NA	NA	NA	NA	NA	NA
FUN_020851	ME18	NA	NA	NA	NA	NA	NA
FUN_021466	ME18	NA	NA	NA	NA	NA	NA
FUN_022039	ME18	NA	NA	NA	NA	NA	NA
FUN_022260	ME18	ptg000016l:6978767-6980716	P61210	ADP-ribosylation factor 1 (EC 3.6.5.2) (lARF1)	Locusta migratoria (Migratory locust)	establishment of localization in cell [GO:0051649]; protein transport [GO:0015031]; system development [GO:0048731]; vesicle-mediated transport [GO:0016192]	GO:0000139; GO:0003924; GO:0005525; GO:0015031; GO:0016192; GO:0048731; GO:0051649
FUN_022426	ME18	NA	NA	NA	NA	NA	NA
FUN_022569	ME18	NA	NA	NA	NA	NA	NA
FUN_022570	ME18	NA	NA	NA	NA	NA	NA
FUN_022623	ME18	NA	NA	NA	NA	NA	NA
