gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_002471	ME9	ntLink_8:1940731-1980641	Q7Z6Z7	E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (ARF-binding protein 1) (ARF-BP1) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Homologous to E6AP carboxyl terminus homologous protein 9) (HectH9) (Large structure of UREB1) (LASU1) (Mcl-1 ubiquitin ligase E3) (Mule) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)	Homo sapiens (Human)	base-excision repair [GO:0006284]; cell differentiation [GO:0030154]; circadian regulation of gene expression [GO:0032922]; Golgi organization [GO:0007030]; histone ubiquitination [GO:0016574]; membrane fusion [GO:0061025]; negative regulation of mitochondrial fusion [GO:0010637]; positive regulation of mitophagy in response to mitochondrial depolarization [GO:0098779]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]	GO:0000139; GO:0000209; GO:0003677; GO:0003723; GO:0004842; GO:0005576; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006284; GO:0006513; GO:0007030; GO:0010637; GO:0016020; GO:0016567; GO:0016574; GO:0030154; GO:0031398; GO:0032922; GO:0034774; GO:0043161; GO:0061025; GO:0061630; GO:0070062; GO:0098779; GO:1903955; GO:1904813
FUN_002577	ME1	NA	NA	NA	NA	NA	NA
FUN_002650	ME9	NA	NA	NA	NA	NA	NA
FUN_002502	ME1	NA	NA	NA	NA	NA	NA
FUN_002569	ME1	NA	NA	NA	NA	NA	NA
FUN_002475	ME9	NA	NA	NA	NA	NA	NA
FUN_002476	ME9	ntLink_8:2048781-2118943	P11369	LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]	Mus musculus (Mouse)	DNA recombination [GO:0006310]	GO:0003964; GO:0004519; GO:0006310; GO:0046872
FUN_002484	ME1	NA	NA	NA	NA	NA	NA
FUN_002500	ME1	NA	NA	NA	NA	NA	NA
FUN_002505	ME15	NA	NA	NA	NA	NA	NA
FUN_002539	ME1	NA	NA	NA	NA	NA	NA
FUN_002554	ME1	NA	NA	NA	NA	NA	NA
FUN_002561	ME1	NA	NA	NA	NA	NA	NA
FUN_002573	ME1	NA	NA	NA	NA	NA	NA
FUN_002595	ME1	NA	NA	NA	NA	NA	NA
FUN_002596	ME1	NA	NA	NA	NA	NA	NA
FUN_002626	ME1	NA	NA	NA	NA	NA	NA
FUN_002581	ME9	ntLink_8:3991231-3998070	A9V7A1	Cytosolic Fe-S cluster assembly factor NUBP2 homolog	Monosiga brevicollis (Choanoflagellate)	iron-sulfur cluster assembly [GO:0016226]	GO:0005524; GO:0005829; GO:0016226; GO:0046872; GO:0051536; GO:0051539; GO:0140663
FUN_002593	ME1	NA	NA	NA	NA	NA	NA
FUN_002624	ME1	NA	NA	NA	NA	NA	NA
FUN_002657	ME9	NA	NA	NA	NA	NA	NA
FUN_002659	ME9	NA	NA	NA	NA	NA	NA
FUN_002661	ME9	NA	NA	NA	NA	NA	NA
FUN_002662	ME6	NA	NA	NA	NA	NA	NA
FUN_002695	ME6	NA	NA	NA	NA	NA	NA
FUN_002668	ME6	NA	NA	NA	NA	NA	NA
FUN_002714	ME15	NA	NA	NA	NA	NA	NA
FUN_002716	ME1	NA	NA	NA	NA	NA	NA
FUN_002723	ME9	ntLink_8:5727212-5749821	Q9VZX9	Adenosylhomocysteinase-like 1 (dAhcyL1) (Inactive S-adenosyl-L-homocysteine hydrolase) (S-adenosylhomocysteine hydrolase-like protein 1)	Drosophila melanogaster (Fruit fly)	one-carbon metabolic process [GO:0006730]; S-adenosylhomocysteine catabolic process [GO:0019510]; S-adenosylmethionine cycle [GO:0033353]	GO:0005829; GO:0006730; GO:0019510; GO:0033353
FUN_002734	ME1	NA	NA	NA	NA	NA	NA
FUN_002739	ME1	NA	NA	NA	NA	NA	NA
FUN_002806	ME9	ntLink_8:6391075-6403366	Q8NEP9	Zinc finger protein 555	Homo sapiens (Human)	negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0046872
FUN_002809	ME1	NA	NA	NA	NA	NA	NA
FUN_002869	ME6	NA	NA	NA	NA	NA	NA
FUN_003164	ME1	NA	NA	NA	NA	NA	NA
FUN_003166	ME1	NA	NA	NA	NA	NA	NA
FUN_003387	ME1	NA	NA	NA	NA	NA	NA
FUN_003435	ME15	NA	NA	NA	NA	NA	NA
FUN_003450	ME1	ntLink_8:11545733-11549729	Q0EEE2	Patched domain-containing protein 3 (RND-type protein RNDEu-3)	Mus musculus (Mouse)		GO:0005783; GO:0005789; GO:0005886; GO:0016020; GO:0097225
FUN_003453	ME1	ntLink_8:11579544-11594917	A0A1B4XBH3	Highly reducing polyketide synthase sdnO (EC 2.3.1.-) (Sordarin/hypoxysordarin biosynthesis cluster protein O)	Sordaria araneosa (Pleurage araneosa)	antibiotic biosynthetic process [GO:0017000]; organic substance biosynthetic process [GO:1901576]	GO:0016491; GO:0016746; GO:0017000; GO:0031177; GO:1901576
FUN_003380	ME15	NA	NA	NA	NA	NA	NA
FUN_003501	ME15	NA	NA	NA	NA	NA	NA
FUN_003505	ME1	NA	NA	NA	NA	NA	NA
FUN_003469	ME1	NA	NA	NA	NA	NA	NA
FUN_003480	ME1	NA	NA	NA	NA	NA	NA
FUN_003487	ME6	NA	NA	NA	NA	NA	NA
FUN_003488	ME15	NA	NA	NA	NA	NA	NA
FUN_003576	ME6	NA	NA	NA	NA	NA	NA
FUN_003577	ME1	NA	NA	NA	NA	NA	NA
FUN_003588	ME1	NA	NA	NA	NA	NA	NA
FUN_003689	ME6	ntLink_8:14452051-14483402	P19477	Fibrinogen-like protein A (FREP-A)	Apostichopus parvimensis (Warty sea cucumber) (Stichopus parvimensis)		
FUN_003654	ME1	NA	NA	NA	NA	NA	NA
FUN_003711	ME1	NA	NA	NA	NA	NA	NA
FUN_003713	ME1	ntLink_8:14611810-14624727	A7RX69	Metalloprotease TIKI homolog (EC 3.4.-.-)	Nematostella vectensis (Starlet sea anemone)	negative regulation of Wnt signaling pathway [GO:0030178]; proteolysis [GO:0006508]	GO:0004222; GO:0006508; GO:0016020; GO:0030178; GO:0046872
FUN_003791	ME1	NA	NA	NA	NA	NA	NA
FUN_003839	ME1	ntLink_8:15911894-15918875	Q8TF64	PDZ domain-containing protein GIPC3	Homo sapiens (Human)		
FUN_003849	ME1	NA	NA	NA	NA	NA	NA
FUN_003851	ME1	NA	NA	NA	NA	NA	NA
FUN_003907	ME1	NA	NA	NA	NA	NA	NA
FUN_003904	ME1	ntLink_8:16730389-16781299	P19477	Fibrinogen-like protein A (FREP-A)	Apostichopus parvimensis (Warty sea cucumber) (Stichopus parvimensis)		
FUN_003913	ME6	NA	NA	NA	NA	NA	NA
FUN_003880	ME9	NA	NA	NA	NA	NA	NA
FUN_003890	ME6	ntLink_8:16539612-16540505	B8VIU6	Uncharacterized skeletal organic matrix protein 5 (Uncharacterized SOMP-5)	Acropora millepora (Staghorn coral) (Heteropora millepora)		GO:0005576
FUN_003893	ME6	NA	NA	NA	NA	NA	NA
FUN_003894	ME9	ntLink_8:16573461-16595062	Q2PQH8	Glycogen debranching enzyme (Glycogen debrancher) [Includes: 4-alpha-glucanotransferase (EC 2.4.1.25) (Oligo-1,4-1,4-glucantransferase); Amylo-alpha-1,6-glucosidase (Amylo-1,6-glucosidase) (EC 3.2.1.33) (Dextrin 6-alpha-D-glucosidase)]	Canis lupus familiaris (Dog) (Canis familiaris)	glycogen biosynthetic process [GO:0005978]; glycogen catabolic process [GO:0005980]	GO:0004134; GO:0004135; GO:0005737; GO:0005978; GO:0005980; GO:0102500
FUN_003896	ME1	ntLink_8:16600653-16623135	Q61496	ATP-dependent RNA helicase DDX4 (EC 3.6.4.13) (DEAD box protein 4) (Mvh) (Vasa homolog)	Mus musculus (Mouse)	cell differentiation [GO:0030154]; DNA methylation involved in gamete generation [GO:0043046]; flagellated sperm motility [GO:0030317]; gamete generation [GO:0007276]; male meiosis I [GO:0007141]; male meiotic nuclear division [GO:0007140]; negative regulation of transposition [GO:0010529]; piRNA processing [GO:0034587]; regulation of protein localization [GO:0032880]; spermatogenesis [GO:0007283]	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0007140; GO:0007141; GO:0007276; GO:0007283; GO:0010529; GO:0016887; GO:0030154; GO:0030317; GO:0032880; GO:0033391; GO:0034587; GO:0043046; GO:0043186; GO:0048471; GO:0071546; GO:0071547; GO:0140693; GO:1990904
FUN_003900	ME1	NA	NA	NA	NA	NA	NA
FUN_003935	ME9	NA	NA	NA	NA	NA	NA
FUN_003936	ME1	NA	NA	NA	NA	NA	NA
FUN_003926	ME1	NA	NA	NA	NA	NA	NA
FUN_003925	ME1	NA	NA	NA	NA	NA	NA
FUN_003927	ME1	NA	NA	NA	NA	NA	NA
FUN_003930	ME1	NA	NA	NA	NA	NA	NA
FUN_003933	ME15	NA	NA	NA	NA	NA	NA
FUN_003978	ME6	ntLink_8:17646246-17648775	Q8VIG3	Radial spoke head 1 homolog (Male meiotic metaphase chromosome-associated acidic protein) (Meichroacidin) (Testis-specific gene A2 protein)	Mus musculus (Mouse)	axoneme assembly [GO:0035082]; meiotic cell cycle [GO:0051321]; spermatid development [GO:0007286]	GO:0000794; GO:0001520; GO:0005634; GO:0005737; GO:0005829; GO:0005929; GO:0007286; GO:0031514; GO:0035082; GO:0036126; GO:0051321; GO:0072687
FUN_003982	ME1	NA	NA	NA	NA	NA	NA
FUN_003983	ME15	NA	NA	NA	NA	NA	NA
FUN_003986	ME1	NA	NA	NA	NA	NA	NA
FUN_004006	ME1	NA	NA	NA	NA	NA	NA
FUN_004007	ME9	NA	NA	NA	NA	NA	NA
FUN_004010	ME9	ntLink_8:17999787-18020825	Q6DFV5	Probable helicase with zinc finger domain (EC 3.6.4.-)	Mus musculus (Mouse)	RNA-mediated post-transcriptional gene silencing [GO:0035194]	GO:0003723; GO:0004386; GO:0005524; GO:0005634; GO:0005829; GO:0016787; GO:0035194; GO:0043186; GO:0046872
FUN_004018	ME1	NA	NA	NA	NA	NA	NA
FUN_004015	ME9	NA	NA	NA	NA	NA	NA
FUN_004016	ME1	ntLink_8:18126381-18127137	Q06AA5	Tetraspanin-9 (Tspan-9)	Sus scrofa (Pig)		GO:0005886
FUN_004017	ME9	ntLink_8:18129545-18161990	Q28943	Dihydropyrimidine dehydrogenase [NADP(+)] (DHPDHase) (DPD) (EC 1.3.1.2) (Dihydrothymine dehydrogenase) (Dihydrouracil dehydrogenase)	Sus scrofa (Pig)	beta-alanine biosynthetic process [GO:0019483]; thymidine catabolic process [GO:0006214]; uracil catabolic process [GO:0006212]	GO:0005737; GO:0006212; GO:0006214; GO:0010181; GO:0017113; GO:0019483; GO:0042803; GO:0046872; GO:0050660; GO:0050661; GO:0051539
FUN_004040	ME9	ntLink_8:18540497-18564651	Q5TAX3	Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)	Homo sapiens (Human)	miRNA catabolic process [GO:0010587]; miRNA metabolic process [GO:0010586]; negative regulation of transposition, RNA-mediated [GO:0010526]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; oocyte maturation [GO:0001556]; polyuridylation-dependent mRNA catabolic process [GO:1990074]; pre-miRNA processing [GO:0031054]; RNA 3' uridylation [GO:0071076]; RNA 3'-end processing [GO:0031123]; stem cell population maintenance [GO:0019827]	GO:0000289; GO:0001556; GO:0003723; GO:0005615; GO:0005730; GO:0005737; GO:0005829; GO:0008270; GO:0010526; GO:0010586; GO:0010587; GO:0016779; GO:0019827; GO:0031054; GO:0031123; GO:0035198; GO:0036464; GO:0050265; GO:0070062; GO:0071076; GO:1990074
FUN_004020	ME15	NA	NA	NA	NA	NA	NA
FUN_004021	ME15	NA	NA	NA	NA	NA	NA
FUN_004029	ME9	NA	NA	NA	NA	NA	NA
FUN_004038	ME1	ntLink_8:18514184-18525205	Q32Q06	AP-1 complex subunit mu-1 (AP-mu chain family member mu1A) (Adaptor protein complex AP-1 subunit mu-1) (Adaptor-related protein complex 1 subunit mu-1) (Clathrin assembly protein complex 1 mu-1 medium chain 1) (Golgi adaptor HA1/AP1 adaptin mu-1 subunit) (Mu-adaptin 1) (Mu1A-adaptin)	Rattus norvegicus (Rat)	endosome to melanosome transport [GO:0035646]; intracellular protein transport [GO:0006886]; melanosome organization [GO:0032438]; vesicle-mediated transport [GO:0016192]	GO:0005794; GO:0006886; GO:0016192; GO:0030131; GO:0030136; GO:0030665; GO:0031410; GO:0032438; GO:0035615; GO:0035646
FUN_004039	ME1	NA	NA	NA	NA	NA	NA
FUN_004043	ME1	NA	NA	NA	NA	NA	NA
FUN_004045	ME1	NA	NA	NA	NA	NA	NA
FUN_004072	ME1	NA	NA	NA	NA	NA	NA
FUN_004055	ME6	NA	NA	NA	NA	NA	NA
FUN_004056	ME9	ntLink_8:18751665-18778245	P14381	Transposon TX1 uncharacterized 149 kDa protein (ORF 2)	Xenopus laevis (African clawed frog)		GO:0003824
FUN_004058	ME1	NA	NA	NA	NA	NA	NA
FUN_004061	ME9	NA	NA	NA	NA	NA	NA
FUN_004089	ME9	NA	NA	NA	NA	NA	NA
FUN_004094	ME15	NA	NA	NA	NA	NA	NA
FUN_004095	ME1	NA	NA	NA	NA	NA	NA
FUN_004097	ME6	NA	NA	NA	NA	NA	NA
FUN_004103	ME6	NA	NA	NA	NA	NA	NA
FUN_004113	ME6	NA	NA	NA	NA	NA	NA
FUN_004118	ME6	NA	NA	NA	NA	NA	NA
FUN_004138	ME1	NA	NA	NA	NA	NA	NA
FUN_004127	ME6	ntLink_8:19593867-19598282	Q19291	Doublesex- and mab-3-related transcription factor dmd-5	Caenorhabditis elegans	male anatomical structure morphogenesis [GO:0090598]; negative regulation of synapse pruning [GO:1905807]; regulation of transcription by RNA polymerase II [GO:0006357]; sex differentiation [GO:0007548]	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007548; GO:0046872; GO:0090598; GO:1905807
FUN_004131	ME1	NA	NA	NA	NA	NA	NA
FUN_004140	ME1	NA	NA	NA	NA	NA	NA
FUN_004142	ME9	NA	NA	NA	NA	NA	NA
FUN_004144	ME1	NA	NA	NA	NA	NA	NA
FUN_004145	ME9	NA	NA	NA	NA	NA	NA
FUN_004158	ME1	ntLink_8:19910282-19911520	A6QLY2	Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9)	Bos taurus (Bovine)	response to oxidative stress [GO:0006979]	GO:0004096; GO:0004601; GO:0004602; GO:0005576; GO:0005783; GO:0006979
FUN_004160	ME1	ntLink_8:19926098-19956331	Q95SX7	Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)	Drosophila melanogaster (Fruit fly)	transposition, DNA-mediated [GO:0006313]	GO:0003964; GO:0006313
FUN_004165	ME1	NA	NA	NA	NA	NA	NA
FUN_004172	ME1	NA	NA	NA	NA	NA	NA
FUN_004174	ME1	ntLink_8:20158663-20340468	A4IFW2	Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48)	Danio rerio (Zebrafish) (Brachydanio rerio)	peptidyl-tyrosine dephosphorylation [GO:0035335]; protein dephosphorylation [GO:0006470]; sensory neuron axon guidance [GO:0097374]; synaptic membrane adhesion [GO:0099560]	GO:0004725; GO:0006470; GO:0008201; GO:0016020; GO:0035335; GO:0097374; GO:0099560
FUN_004186	ME1	NA	NA	NA	NA	NA	NA
FUN_004202	ME1	NA	NA	NA	NA	NA	NA
FUN_004204	ME1	NA	NA	NA	NA	NA	NA
FUN_004213	ME1	NA	NA	NA	NA	NA	NA
FUN_004208	ME1	ntLink_8:20786057-20788587	P51688	N-sulphoglucosamine sulphohydrolase (EC 3.10.1.1) (Sulfoglucosamine sulfamidase) (Sulphamidase)	Homo sapiens (Human)	glycosaminoglycan catabolic process [GO:0006027]; heparan sulfate proteoglycan catabolic process [GO:0030200]	GO:0005539; GO:0005764; GO:0006027; GO:0008484; GO:0016250; GO:0030200; GO:0043202; GO:0046872; GO:0070062
FUN_004210	ME9	ntLink_8:20793731-20798299	Q15717	ELAV-like protein 1 (Hu-antigen R) (HuR)	Homo sapiens (Human)	3'-UTR-mediated mRNA stabilization [GO:0070935]; mRNA stabilization [GO:0048255]; negative regulation of miRNA-mediated gene silencing [GO:0060965]; positive regulation of translation [GO:0045727]; post-transcriptional gene silencing [GO:0016441]; protein homooligomerization [GO:0051260]; protein import into nucleus [GO:0006606]; regulation of stem cell population maintenance [GO:2000036]	GO:0000932; GO:0003723; GO:0003725; GO:0003729; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0006606; GO:0010494; GO:0016020; GO:0016441; GO:0016528; GO:0019901; GO:0031410; GO:0035198; GO:0035925; GO:0042803; GO:0045727; GO:0048255; GO:0051260; GO:0060965; GO:0070935; GO:0098794; GO:0098978; GO:0106222; GO:1990904; GO:2000036
FUN_004225	ME1	ntLink_8:20914437-20916078	Q8BHI9	Serine/threonine-protein kinase NIM1 (EC 2.7.11.1) (NIM1 serine/threonine-protein kinase)	Mus musculus (Mouse)	cellular response to glucose starvation [GO:0042149]; intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]	GO:0000287; GO:0004674; GO:0005524; GO:0006468; GO:0035556; GO:0042149; GO:0106310
FUN_004228	ME6	NA	NA	NA	NA	NA	NA
FUN_004232	ME1	NA	NA	NA	NA	NA	NA
FUN_004236	ME1	ntLink_8:20994563-20999293	Q8R507	Ribitol-5-phosphate transferase FKTN (EC 2.7.8.-) (Fukutin) (Fukuyama-type congenital muscular dystrophy protein) (Ribitol-5-phosphate transferase)	Mus musculus (Mouse)	negative regulation of cell population proliferation [GO:0008285]; negative regulation of JNK cascade [GO:0046329]; neuron migration [GO:0001764]; protein glycosylation [GO:0006486]; protein O-linked glycosylation [GO:0006493]; protein O-linked mannosylation [GO:0035269]; regulation of protein glycosylation [GO:0060049]	GO:0000139; GO:0001764; GO:0005634; GO:0005783; GO:0005794; GO:0005801; GO:0006486; GO:0006493; GO:0008285; GO:0016780; GO:0035269; GO:0046329; GO:0060049
FUN_004237	ME6	NA	NA	NA	NA	NA	NA
FUN_004238	ME1	NA	NA	NA	NA	NA	NA
FUN_004254	ME6	ntLink_8:21303075-21311088	Q4V890	Protein fem-1 homolog A (FEM1a) (FEM1-alpha)	Rattus norvegicus (Rat)	negative regulation of inflammatory response [GO:0050728]; negative regulation of MAP kinase activity [GO:0043407]; positive regulation of inflammatory response [GO:0050729]; protein ubiquitination [GO:0016567]; regulation of ubiquitin-protein transferase activity [GO:0051438]; ubiquitin-dependent protein catabolic process [GO:0006511]; ubiquitin-dependent protein catabolic process via the C-end degron rule pathway [GO:0140627]	GO:0000151; GO:0005739; GO:0006511; GO:0016567; GO:0031462; GO:0031867; GO:0043407; GO:0050728; GO:0050729; GO:0051438; GO:0140627; GO:1990756
FUN_004247	ME1	ntLink_8:21045362-21079281	O95477	Phospholipid-transporting ATPase ABCA1 (EC 7.6.2.1) (ATP-binding cassette sub-family A member 1) (ATP-binding cassette transporter 1) (ABC-1) (ATP-binding cassette 1) (Cholesterol efflux regulatory protein)	Homo sapiens (Human)	adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to low-density lipoprotein particle stimulus [GO:0071404]; cellular response to retinoic acid [GO:0071300]; cholesterol efflux [GO:0033344]; cholesterol homeostasis [GO:0042632]; cholesterol metabolic process [GO:0008203]; endosomal transport [GO:0016197]; export across plasma membrane [GO:0140115]; G protein-coupled receptor signaling pathway [GO:0007186]; high-density lipoprotein particle assembly [GO:0034380]; intracellular cholesterol transport [GO:0032367]; lipid transport [GO:0006869]; lysosome organization [GO:0007040]; negative regulation of cholesterol storage [GO:0010887]; negative regulation of macrophage derived foam cell differentiation [GO:0010745]; peptide secretion [GO:0002790]; phagocytosis, engulfment [GO:0006911]; phospholipid efflux [GO:0033700]; phospholipid homeostasis [GO:0055091]; phospholipid translocation [GO:0045332]; platelet dense granule organization [GO:0060155]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of high-density lipoprotein particle assembly [GO:0090108]; protein lipidation [GO:0006497]; protein secretion [GO:0009306]; protein transmembrane transport [GO:0071806]; regulation of Cdc42 protein signal transduction [GO:0032489]; regulation of high-density lipoprotein particle assembly [GO:0090107]; response to laminar fluid shear stress [GO:0034616]; reverse cholesterol transport [GO:0043691]; signal release [GO:0023061]	GO:0002790; GO:0005102; GO:0005319; GO:0005524; GO:0005548; GO:0005768; GO:0005789; GO:0005794; GO:0005886; GO:0006497; GO:0006869; GO:0006911; GO:0007040; GO:0007186; GO:0007189; GO:0008203; GO:0008320; GO:0009306; GO:0009897; GO:0010745; GO:0010875; GO:0010887; GO:0015485; GO:0016197; GO:0016887; GO:0019905; GO:0023061; GO:0030139; GO:0031210; GO:0031267; GO:0032367; GO:0032489; GO:0033344; GO:0033700; GO:0034185; GO:0034186; GO:0034188; GO:0034380; GO:0034616; GO:0042626; GO:0042632; GO:0043231; GO:0043691; GO:0045121; GO:0045332; GO:0045335; GO:0046623; GO:0048471; GO:0051117; GO:0055091; GO:0060155; GO:0071222; GO:0071300; GO:0071404; GO:0071806; GO:0090107; GO:0090108; GO:0090554; GO:0090556; GO:0097708; GO:0120020; GO:0140115; GO:0140328; GO:0140359
FUN_004261	ME1	NA	NA	NA	NA	NA	NA
FUN_004264	ME1	NA	NA	NA	NA	NA	NA
FUN_004267	ME1	NA	NA	NA	NA	NA	NA
FUN_004271	ME1	NA	NA	NA	NA	NA	NA
FUN_004279	ME1	ntLink_8:21479301-21482809	Q9UJA9	Ectonucleotide pyrophosphatase/phosphodiesterase family member 5 (E-NPP 5) (NPP-5) (EC 3.1.-.-)	Homo sapiens (Human)	cell communication [GO:0007154]	GO:0000210; GO:0005576; GO:0005886; GO:0007154; GO:0008270
FUN_004275	ME1	NA	NA	NA	NA	NA	NA
FUN_004277	ME1	NA	NA	NA	NA	NA	NA
FUN_004290	ME6	ntLink_8:21577346-21580317	P35384	Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (BoPCaR1) (PCaR1)	Bos taurus (Bovine)	calcium ion import [GO:0070509]; calcium ion transport [GO:0006816]; cellular calcium ion homeostasis [GO:0006874]; detection of calcium ion [GO:0005513]; G protein-coupled receptor signaling pathway [GO:0007186]; JNK cascade [GO:0007254]; ossification [GO:0001503]; positive regulation of ATP-dependent activity [GO:0032781]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; regulation of calcium ion transport [GO:0051924]; vasodilation [GO:0042311]	GO:0001503; GO:0004930; GO:0005509; GO:0005513; GO:0005886; GO:0006816; GO:0006874; GO:0007186; GO:0007254; GO:0008284; GO:0010628; GO:0016597; GO:0032781; GO:0042311; GO:0042803; GO:0043679; GO:0051924; GO:0070509
FUN_004293	ME1	NA	NA	NA	NA	NA	NA
