gene	module	V1	V3	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
FUN_002280	ME11	ntLink_6:23138891-23139203	Q6LAF1	Histone H4	Dendronephthya klunzingeri (Klunzinger's soft coral)		GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982
FUN_005818	ME11	NA	NA	NA	NA	NA	NA
FUN_005819	ME11	NA	NA	NA	NA	NA	NA
FUN_005689	ME28	NA	NA	NA	NA	NA	NA
FUN_005826	ME11	NA	NA	NA	NA	NA	NA
FUN_005916	ME28	NA	NA	NA	NA	NA	NA
FUN_005917	ME28	NA	NA	NA	NA	NA	NA
FUN_005920	ME32	NA	NA	NA	NA	NA	NA
FUN_006043	ME11	NA	NA	NA	NA	NA	NA
FUN_006143	ME11	NA	NA	NA	NA	NA	NA
FUN_006149	ME11	ptg000001l:8460247-8472817	B8V7S0	CUB and peptidase domain-containing protein 1	Acropora millepora (Staghorn coral) (Heteropora millepora)	proteolysis [GO:0006508]	GO:0004252; GO:0005576; GO:0006508
FUN_006223	ME48	NA	NA	NA	NA	NA	NA
FUN_006229	ME52	NA	NA	NA	NA	NA	NA
FUN_006232	ME11	NA	NA	NA	NA	NA	NA
FUN_006239	ME11	NA	NA	NA	NA	NA	NA
FUN_006288	ME11	NA	NA	NA	NA	NA	NA
FUN_006302	ME11	NA	NA	NA	NA	NA	NA
FUN_006319	ME11	NA	NA	NA	NA	NA	NA
FUN_006373	ME11	NA	NA	NA	NA	NA	NA
FUN_006384	ME11	NA	NA	NA	NA	NA	NA
FUN_006392	ME11	NA	NA	NA	NA	NA	NA
FUN_006397	ME11	NA	NA	NA	NA	NA	NA
FUN_006403	ME11	NA	NA	NA	NA	NA	NA
FUN_006407	ME11	NA	NA	NA	NA	NA	NA
FUN_006569	ME11	NA	NA	NA	NA	NA	NA
FUN_006460	ME32	NA	NA	NA	NA	NA	NA
FUN_006518	ME28	NA	NA	NA	NA	NA	NA
FUN_006546	ME11	NA	NA	NA	NA	NA	NA
FUN_006551	ME32	ptg000001l:13946274-13949658	Q95SX7	Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)	Drosophila melanogaster (Fruit fly)	transposition, DNA-mediated [GO:0006313]	GO:0003964; GO:0006313
FUN_006666	ME11	NA	NA	NA	NA	NA	NA
FUN_006670	ME28	NA	NA	NA	NA	NA	NA
FUN_006671	ME28	NA	NA	NA	NA	NA	NA
FUN_006672	ME28	NA	NA	NA	NA	NA	NA
FUN_006678	ME51	NA	NA	NA	NA	NA	NA
FUN_006687	ME11	NA	NA	NA	NA	NA	NA
FUN_006792	ME11	NA	NA	NA	NA	NA	NA
FUN_006807	ME11	NA	NA	NA	NA	NA	NA
FUN_006819	ME11	NA	NA	NA	NA	NA	NA
FUN_006824	ME11	NA	NA	NA	NA	NA	NA
FUN_006952	ME28	ptg000001l:18746864-18747516	Q9U6Y6	GFP-like fluorescent chromoprotein amFP486	Anemonia manjano (Sea anemone)	bioluminescence [GO:0008218]; generation of precursor metabolites and energy [GO:0006091]	GO:0006091; GO:0008218
FUN_006954	ME11	ptg000001l:18754222-18756844	Q9U6Y6	GFP-like fluorescent chromoprotein amFP486	Anemonia manjano (Sea anemone)	bioluminescence [GO:0008218]; generation of precursor metabolites and energy [GO:0006091]	GO:0006091; GO:0008218
FUN_006955	ME11	ptg000001l:18762219-18765460	Q9U6Y6	GFP-like fluorescent chromoprotein amFP486	Anemonia manjano (Sea anemone)	bioluminescence [GO:0008218]; generation of precursor metabolites and energy [GO:0006091]	GO:0006091; GO:0008218
FUN_006960	ME11	NA	NA	NA	NA	NA	NA
FUN_006969	ME11	NA	NA	NA	NA	NA	NA
FUN_006971	ME11	ptg000001l:18877300-18878775	Q9U6Y6	GFP-like fluorescent chromoprotein amFP486	Anemonia manjano (Sea anemone)	bioluminescence [GO:0008218]; generation of precursor metabolites and energy [GO:0006091]	GO:0006091; GO:0008218
FUN_006994	ME51	NA	NA	NA	NA	NA	NA
FUN_006993	ME28	NA	NA	NA	NA	NA	NA
FUN_007044	ME52	NA	NA	NA	NA	NA	NA
FUN_007083	ME11	NA	NA	NA	NA	NA	NA
FUN_007107	ME32	NA	NA	NA	NA	NA	NA
FUN_007112	ME28	NA	NA	NA	NA	NA	NA
FUN_007113	ME32	NA	NA	NA	NA	NA	NA
FUN_007136	ME32	NA	NA	NA	NA	NA	NA
FUN_007165	ME11	NA	NA	NA	NA	NA	NA
FUN_007187	ME11	NA	NA	NA	NA	NA	NA
FUN_007196	ME11	NA	NA	NA	NA	NA	NA
FUN_007201	ME11	NA	NA	NA	NA	NA	NA
FUN_007287	ME11	ptg000002l:997741-999339	Q6LAF1	Histone H4	Dendronephthya klunzingeri (Klunzinger's soft coral)		GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982
FUN_007309	ME11	ptg000002l:1239807-1244520	Q6LAF1	Histone H4	Dendronephthya klunzingeri (Klunzinger's soft coral)		GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982
FUN_007330	ME11	NA	NA	NA	NA	NA	NA
FUN_007598	ME11	NA	NA	NA	NA	NA	NA
FUN_007655	ME11	NA	NA	NA	NA	NA	NA
FUN_007675	ME11	NA	NA	NA	NA	NA	NA
FUN_007679	ME11	NA	NA	NA	NA	NA	NA
FUN_007835	ME11	NA	NA	NA	NA	NA	NA
FUN_007826	ME11	NA	NA	NA	NA	NA	NA
FUN_007877	ME32	NA	NA	NA	NA	NA	NA
FUN_007946	ME52	ptg000002l:6429594-6431867	P36410	Ras-related protein Rab-14 (Rab4-like GTPase)	Dictyostelium discoideum (Social amoeba)	contractile vacuole organization [GO:0033298]; defense response to bacterium [GO:0042742]; endocytic recycling [GO:0032456]; Golgi to endosome transport [GO:0006895]; intracellular protein transport [GO:0006886]; phagolysosome assembly involved in apoptotic cell clearance [GO:0090387]; regulation of endosomal vesicle fusion [GO:1905364]; regulation of pinocytosis [GO:0048548]; response to osmotic stress [GO:0006970]	GO:0003924; GO:0005525; GO:0005764; GO:0005765; GO:0005769; GO:0005802; GO:0005811; GO:0005829; GO:0006886; GO:0006895; GO:0006970; GO:0012505; GO:0031164; GO:0032456; GO:0033298; GO:0042742; GO:0045335; GO:0048548; GO:0055037; GO:0062160; GO:0090387; GO:0140220; GO:1905364
FUN_007970	ME11	ptg000002l:6671042-6672847	Q9R045	Angiopoietin-related protein 2 (Angiopoietin-like protein 2)	Mus musculus (Mouse)		GO:0005102; GO:0005615; GO:0062023
FUN_007999	ME28	ptg000002l:7015345-7043483	B4PRJ9	Probable ATP-dependent RNA helicase spindle-E (EC 3.6.4.13) (Homeless)	Drosophila yakuba (Fruit fly)	dorsal appendage formation [GO:0046843]; germarium-derived oocyte fate determination [GO:0007294]; global gene silencing by mRNA cleavage [GO:0098795]; heterochromatin formation [GO:0031507]; intracellular mRNA localization [GO:0008298]; mitotic chromosome condensation [GO:0007076]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transposition, DNA-mediated [GO:0000335]; oocyte karyosome formation [GO:0030717]; oocyte localization involved in germarium-derived egg chamber formation [GO:0030720]; oocyte maturation [GO:0001556]; polarity specification of anterior/posterior axis [GO:0009949]; polarity specification of dorsal/ventral axis [GO:0009951]; positive regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060213]; regulation of pole plasm oskar mRNA localization [GO:0007317]; RNA-mediated gene silencing [GO:0031047]; spermatogenesis [GO:0007283]	GO:0000335; GO:0001556; GO:0003676; GO:0003724; GO:0005524; GO:0005634; GO:0007076; GO:0007283; GO:0007294; GO:0007317; GO:0008298; GO:0009949; GO:0009951; GO:0016887; GO:0030717; GO:0030720; GO:0031047; GO:0031507; GO:0043186; GO:0045892; GO:0046843; GO:0060213; GO:0098795
FUN_008013	ME51	NA	NA	NA	NA	NA	NA
FUN_008030	ME32	NA	NA	NA	NA	NA	NA
FUN_008127	ME11	NA	NA	NA	NA	NA	NA
FUN_008240	ME32	ptg000002l:9577472-9581406	O42574	Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor) (x-BETA1AR)	Xenopus laevis (African clawed frog)	adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of GTPase activity [GO:0043547]; positive regulation of heart contraction [GO:0045823]	GO:0004940; GO:0005085; GO:0005769; GO:0005886; GO:0043547; GO:0045823; GO:0071880
FUN_008322	ME11	NA	NA	NA	NA	NA	NA
FUN_008324	ME11	NA	NA	NA	NA	NA	NA
FUN_008423	ME32	NA	NA	NA	NA	NA	NA
FUN_008424	ME32	NA	NA	NA	NA	NA	NA
FUN_008425	ME32	NA	NA	NA	NA	NA	NA
FUN_008443	ME11	NA	NA	NA	NA	NA	NA
FUN_008439	ME11	ptg000002l:11570381-11571632	P12804	Fibroleukin (Cytotoxic T-lymphocyte-specific protein) (Fibrinogen-like protein 2) (Prothrombinase)	Mus musculus (Mouse)	cytolysis [GO:0019835]; negative regulation of defense response to virus [GO:0050687]; negative regulation of dendritic cell antigen processing and presentation [GO:0002605]; negative regulation of macrophage antigen processing and presentation [GO:0002617]; negative regulation of memory T cell differentiation [GO:0043381]; T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell [GO:0002291]	GO:0002291; GO:0002605; GO:0002617; GO:0005102; GO:0005615; GO:0019835; GO:0043381; GO:0050687; GO:0062023
FUN_008457	ME11	NA	NA	NA	NA	NA	NA
FUN_008460	ME11	NA	NA	NA	NA	NA	NA
FUN_008467	ME11	NA	NA	NA	NA	NA	NA
FUN_008472	ME11	NA	NA	NA	NA	NA	NA
FUN_008602	ME11	NA	NA	NA	NA	NA	NA
FUN_008606	ME11	NA	NA	NA	NA	NA	NA
FUN_008662	ME28	NA	NA	NA	NA	NA	NA
FUN_008696	ME11	NA	NA	NA	NA	NA	NA
FUN_008735	ME28	ptg000002l:14955535-14986317	Q80TR8	DDB1- and CUL4-associated factor 1 (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1)	Mus musculus (Mouse)	B cell differentiation [GO:0030183]; cell competition in a multicellular organism [GO:0035212]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phosphorylation [GO:0016310]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; V(D)J recombination [GO:0033151]	GO:0000122; GO:0001650; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006325; GO:0008180; GO:0016310; GO:0016567; GO:0030183; GO:0030331; GO:0033151; GO:0035212; GO:0043687; GO:0080008; GO:0106310; GO:1990244
FUN_008839	ME32	NA	NA	NA	NA	NA	NA
FUN_008870	ME32	NA	NA	NA	NA	NA	NA
FUN_008945	ME11	NA	NA	NA	NA	NA	NA
FUN_008997	ME32	NA	NA	NA	NA	NA	NA
FUN_009105	ME48	NA	NA	NA	NA	NA	NA
FUN_009120	ME28	NA	NA	NA	NA	NA	NA
FUN_009070	ME11	NA	NA	NA	NA	NA	NA
FUN_009085	ME11	NA	NA	NA	NA	NA	NA
FUN_009093	ME11	NA	NA	NA	NA	NA	NA
FUN_009131	ME11	NA	NA	NA	NA	NA	NA
FUN_009132	ME11	NA	NA	NA	NA	NA	NA
FUN_009163	ME11	NA	NA	NA	NA	NA	NA
FUN_009166	ME32	ptg000004l:3418631-3423861	Q96AY4	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	Homo sapiens (Human)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301
FUN_009274	ME28	ptg000004l:4766959-4772362	Q96AY4	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	Homo sapiens (Human)	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301
FUN_009184	ME11	NA	NA	NA	NA	NA	NA
FUN_009241	ME11	NA	NA	NA	NA	NA	NA
FUN_009313	ME32	ptg000004l:5194222-5196883	P25291	Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)	Canis lupus familiaris (Dog) (Canis familiaris)	antigen transcytosis by M cells in mucosal-associated lymphoid tissue [GO:0002412]; innate immune response [GO:0045087]; neutrophil migration [GO:1990266]	GO:0002412; GO:0005201; GO:0005615; GO:0005768; GO:0009897; GO:0009986; GO:0016324; GO:0042589; GO:0045087; GO:0045121; GO:1990266
FUN_009315	ME11	NA	NA	NA	NA	NA	NA
FUN_009317	ME11	NA	NA	NA	NA	NA	NA
FUN_009319	ME11	NA	NA	NA	NA	NA	NA
FUN_009320	ME11	NA	NA	NA	NA	NA	NA
FUN_009321	ME11	ptg000004l:5253490-5256035	P25291	Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)	Canis lupus familiaris (Dog) (Canis familiaris)	antigen transcytosis by M cells in mucosal-associated lymphoid tissue [GO:0002412]; innate immune response [GO:0045087]; neutrophil migration [GO:1990266]	GO:0002412; GO:0005201; GO:0005615; GO:0005768; GO:0009897; GO:0009986; GO:0016324; GO:0042589; GO:0045087; GO:0045121; GO:1990266
FUN_009300	ME32	NA	NA	NA	NA	NA	NA
FUN_009342	ME11	NA	NA	NA	NA	NA	NA
FUN_009336	ME11	ptg000004l:5454845-5455229	P25291	Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)	Canis lupus familiaris (Dog) (Canis familiaris)	antigen transcytosis by M cells in mucosal-associated lymphoid tissue [GO:0002412]; innate immune response [GO:0045087]; neutrophil migration [GO:1990266]	GO:0002412; GO:0005201; GO:0005615; GO:0005768; GO:0009897; GO:0009986; GO:0016324; GO:0042589; GO:0045087; GO:0045121; GO:1990266
FUN_009338	ME11	NA	NA	NA	NA	NA	NA
