Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR001611:Leu-rich_rpt	4	15.384615384615385	0.00548035552373341	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	54	3677	10.475783475783476	0.46845860078281276	0.06521440363766849	0.060110667700807474
INTERPRO	IPR041267:NLRP_HD2	3	11.538461538461538	0.005670817707623347	Q5DU56, Q8BHB0, Q7RTR2	26	17	3677	24.957013574660632	0.48003831447588463	0.06521440363766849	0.060110667700807474
UP_SEQ_FEATURE	REPEAT:LRR 6	4	15.384615384615385	0.005682357179981716	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	53	3561	10.336719883889696	0.6182758988444708	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 15	3	11.538461538461538	0.006034028040170915	Q658G7, Q5DU56, Q7RTR2	26	17	3561	24.16968325791855	0.640427615199622	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 14	3	11.538461538461538	0.006034028040170915	Q658G7, Q5DU56, Q7RTR2	26	17	3561	24.16968325791855	0.640427615199622	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 5	4	15.384615384615385	0.006967418620307094	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	57	3561	9.611336032388666	0.6932170996893907	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 4	4	15.384615384615385	0.007313572946026352	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	58	3561	9.445623342175066	0.71077077873049	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 1	4	15.384615384615385	0.007669838320945742	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	59	3561	9.285528031290744	0.7277947965894024	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 3	4	15.384615384615385	0.007669838320945742	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	59	3561	9.285528031290744	0.7277947965894024	0.0810126672649894	0.07334282894404366
UP_SEQ_FEATURE	REPEAT:LRR 2	4	15.384615384615385	0.007669838320945742	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	59	3561	9.285528031290744	0.7277947965894024	0.0810126672649894	0.07334282894404366
INTERPRO	IPR032675:LRR_dom_sf	4	15.384615384615385	0.00770650600820451	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	26	61	3677	9.273644388398488	0.5892131352783838	0.07498217818538394	0.06911400771870173
INTERPRO	IPR007111:NACHT_NTPase	3	11.538461538461538	0.007824227288909628	Q5DU56, Q8BHB0, Q7RTR2	26	20	3677	21.213461538461537	0.5947798071112207	0.07498217818538394	0.06911400771870173
UP_SEQ_FEATURE	DOMAIN:NACHT	3	11.538461538461538	0.008321987931952251	Q5DU56, Q8BHB0, Q7RTR2	26	20	3561	20.544230769230772	0.7564177765536502	0.08273035061764297	0.07489789138757026
UP_SEQ_FEATURE	REPEAT:LRR 13	3	11.538461538461538	0.009158600089644114	Q658G7, Q5DU56, Q7RTR2	26	21	3561	19.565934065934066	0.7887968573772384	0.08598907861943642	0.07784810076197497
UP_KW_DOMAIN	KW-0433~Leucine-rich repeat	4	15.384615384615385	0.01093567415163722	Q658G7, Q5DU56, Q8BHB0, Q7RTR2	21	59	2480	8.006456820016142	0.12361597382289946	0.04722100206881509	0.04722100206881509
UP_KW_DOMAIN	KW-0677~Repeat	14	53.84615384615385	0.011805250517203773	P16157, P0CI65, Q658G7, Q8TDW7, Q99743, Q5DU56, Q6IVV8, Q8BHB0, B8UU78, Q6GPE5, P97846, Q7RTR2	21	934	2480	1.7701641684511065	0.13281750102586265	0.04722100206881509	0.04722100206881509
GOTERM_BP_DIRECT	GO:0032687~negative regulation of interferon-alpha production	2	7.6923076923076925	0.012796145919264113	Q5DU56, Q7RTR2	23	2	3428	149.04347826086956	0.9198799761143356	0.8760221240458027	0.8760221240458027
UP_SEQ_FEATURE	REPEAT:LRR 12	3	11.538461538461538	0.01286124106185989	Q658G7, Q5DU56, Q7RTR2	26	25	3561	16.435384615384617	0.887819716133297	0.11439735470812218	0.10356683591918753
SMART	SM00368:LRR_RI	3	11.538461538461538	0.013208736020554829	Q5DU56, Q8BHB0, Q7RTR2	18	22	2079	15.75	0.2436353608282944	0.0924611521438838	0.0924611521438838
UP_SEQ_FEATURE	REPEAT:LRR 11	3	11.538461538461538	0.014919305257522237	Q658G7, Q5DU56, Q7RTR2	26	27	3561	15.217948717948719	0.921162008225816	0.12606812942606288	0.11413268522004512
UP_SEQ_FEATURE	REPEAT:LRR 10	3	11.538461538461538	0.017110000718628383	Q658G7, Q5DU56, Q7RTR2	26	29	3561	14.1684350132626	0.9458833577503554	0.13769476768800937	0.1246585766642925
GOTERM_MF_DIRECT	GO:0036312~phosphatidylinositol 3-kinase regulatory subunit binding	2	7.6923076923076925	0.018113415285575137	Q5DU56, Q7RTR2	22	3	3458	104.7878787878788	0.8173148039282018	1.0	1.0
GOTERM_BP_DIRECT	GO:0003146~heart jogging	2	7.6923076923076925	0.019135458467447203	P0CI65, Q6IVV8	23	3	3428	99.3623188405797	0.9773342102670619	0.8760221240458027	0.8760221240458027
INTERPRO	IPR052201:LRR-containing_regulator	2	7.6923076923076925	0.02026417156409377	Q8BHB0, Q7RTR2	26	3	3677	94.28205128205128	0.9050414923919327	0.1792599792208295	0.16523093736876457
SMART	SM00181:EGF	4	15.384615384615385	0.02130466720080637	Q8TDW7, B8UU78	18	75	2079	6.16	0.36379385072805415	0.11184950280423345	0.11184950280423345
GOTERM_BP_DIRECT	GO:1900016~negative regulation of cytokine production involved in inflammatory response	2	7.6923076923076925	0.025435902237689233	Q5DU56, Q7RTR2	23	4	3428	74.52173913043478	0.9935902658664829	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0060972~left/right pattern formation	2	7.6923076923076925	0.025435902237689233	P0CI65, Q6IVV8	23	4	3428	74.52173913043478	0.9935902658664829	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0032688~negative regulation of interferon-beta production	2	7.6923076923076925	0.025435902237689233	Q5DU56, Q7RTR2	23	4	3428	74.52173913043478	0.9935902658664829	0.8760221240458027	0.8760221240458027
UP_KW_PTM	KW-1015~Disulfide bond	9	34.61538461538461	0.026958661410816123	Q8TDW7, Q9QZS6, Q6IVV8, B8UU78, P27615, P97846, P22304	17	579	2312	2.1139896373057	0.239125705929223	0.29654527551897736	0.29654527551897736
UP_SEQ_FEATURE	REPEAT:LRR 9	3	11.538461538461538	0.027124082315098663	Q658G7, Q5DU56, Q7RTR2	26	37	3561	11.104989604989607	0.9904124072951588	0.2083622686932579	0.18863566337318616
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	2	7.6923076923076925	0.031697704267683945	Q5DU56, Q7RTR2	23	5	3428	59.61739130434783	0.9981880406215343	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0048147~negative regulation of fibroblast proliferation	2	7.6923076923076925	0.037921090334666015	Q5DU56, Q7RTR2	23	6	3428	49.68115942028985	0.999487969200906	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0070121~Kupffer's vesicle development	2	7.6923076923076925	0.044106284961085825	P0CI65, Q6IVV8	23	7	3428	42.58385093167702	0.9998553618677325	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0048793~pronephros development	2	7.6923076923076925	0.05025351142467047	P0CI65, Q6IVV8	23	8	3428	37.26086956521739	0.9999591578568625	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0007249~canonical NF-kappaB signal transduction	2	7.6923076923076925	0.05025351142467047	Q5DU56, Q7RTR2	23	8	3428	37.26086956521739	0.9999591578568625	0.8760221240458027	0.8760221240458027
UP_KW_CELLULAR_COMPONENT	KW-0703~Sarcoplasmic reticulum	2	7.6923076923076925	0.05549088279430335	P16157, Q6IVV8	24	8	3238	33.729166666666664	0.6421419589406079	0.9988358902974603	0.9988358902974603
GOTERM_BP_DIRECT	GO:1901223~negative regulation of non-canonical NF-kappaB signal transduction	2	7.6923076923076925	0.06243494677094196	Q5DU56, Q7RTR2	23	10	3428	29.808695652173913	0.9999967470560897	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0045824~negative regulation of innate immune response	2	7.6923076923076925	0.06243494677094196	Q5DU56, Q7RTR2	23	10	3428	29.808695652173913	0.9999967470560897	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:1900226~negative regulation of NLRP3 inflammasome complex assembly	2	7.6923076923076925	0.06243494677094196	Q5DU56, Q7RTR2	23	10	3428	29.808695652173913	0.9999967470560897	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0051898~negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	2	7.6923076923076925	0.06846959603101596	Q5DU56, Q7RTR2	23	11	3428	27.09881422924901	0.999999082473282	0.8760221240458027	0.8760221240458027
GOTERM_CC_DIRECT	GO:0016529~sarcoplasmic reticulum	2	7.6923076923076925	0.07192234622997477	P16157, Q6IVV8	25	11	3554	25.847272727272728	0.9921840723367701	1.0	1.0
GOTERM_BP_DIRECT	GO:0042110~T cell activation	2	7.6923076923076925	0.07446715789404118	Q5DU56, Q7RTR2	23	12	3428	24.840579710144926	0.99999974129818	0.8760221240458027	0.8760221240458027
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	4	15.384615384615385	0.07802344245513632	P16157, Q9NRP7, Q78P75, Q6IVV8	25	150	3554	3.7909333333333333	0.9949091287358652	1.0	1.0
GOTERM_BP_DIRECT	GO:0043124~negative regulation of canonical NF-kappaB signal transduction	2	7.6923076923076925	0.08042784950068348	Q5DU56, Q7RTR2	23	13	3428	22.929765886287626	0.9999999270846822	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0032715~negative regulation of interleukin-6 production	2	7.6923076923076925	0.08042784950068348	Q5DU56, Q7RTR2	23	13	3428	22.929765886287626	0.9999999270846822	0.8760221240458027	0.8760221240458027
GOTERM_BP_DIRECT	GO:0060271~cilium assembly	3	11.538461538461538	0.08045101139196147	P0CI65, Q9NRP7, Q6IVV8	23	74	3428	6.042303172737955	0.999999927443767	0.8760221240458027	0.8760221240458027
UP_KW_DOMAIN	KW-0732~Signal	9	34.61538461538461	0.08113558910357324	P16157, Q658G7, Q8TDW7, Q9NRP7, Q920A6, P27615, P97846, P22304, P36514	21	593	2480	1.7923391953746084	0.6377426789673926	0.24340676731071972	0.24340676731071972
GOTERM_MF_DIRECT	GO:0005515~protein binding	11	42.30769230769231	0.08166902931239023	P16157, Q658G7, Q9NRP7, Q99743, Q5DU56, Q78P75, Q8BHB0, P97846, P22304, Q7TNY1, Q7RTR2	22	1072	3458	1.6128731343283582	0.9996378166382861	1.0	1.0
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	3	11.538461538461538	0.08191103233960534	P16157, Q6IVV8, Q8BHB0	25	71	3554	6.006760563380282	0.9961317907133856	1.0	1.0
GOTERM_CC_DIRECT	GO:0042995~cell projection	3	11.538461538461538	0.083911550448788	P0CI65, Q9NRP7, Q6IVV8	25	72	3554	5.923333333333333	0.9966431535124105	1.0	1.0
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	9	34.61538461538461	0.08662036224563961	Q658G7, Q8TDW7, Q9QZS6, Q6IVV8, B8UU78, P27615, P97846	26	679	3561	1.8153959442619236	0.9999997760897302	0.6364713573701345	0.57621371406882
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	7	26.923076923076923	0.09981511615286497	Q658G7, Q8TDW7, Q6IVV8, B8UU78, P97846	26	468	3561	2.048570019723866	0.9999999808547967	0.7028647762430908	0.6363213654745141
