"group_id","absolute_loading","signed_loading","goslim_ids","goslim_names"
"OG_09233",3.24827006439246,3.24827006439246,"",""
"OG_06403",3.24382484324958,3.24382484324958,"",""
"OG_01407",3.23535710775273,3.23535710775273,"",""
"OG_03061",3.22595886487363,3.22595886487363,"GO:0051604; GO:0065003; GO:0072659","protein maturation; protein-containing complex assembly; protein localization to plasma membrane"
"OG_10099",3.20253397737841,3.20253397737841,"",""
"OG_09806",3.19973606582095,3.19973606582095,"GO:0005215; GO:0005576; GO:0005783; GO:0005811; GO:0005829; GO:0006629; GO:0007018; GO:0008289; GO:0022414; GO:0030163; GO:0043226; GO:0048018; GO:0048856; GO:0048870; GO:0098772","transporter activity; extracellular region; endoplasmic reticulum; lipid droplet; cytosol; lipid metabolic process; microtubule-based movement; lipid binding; reproductive process; protein catabolic process; organelle; receptor ligand activity; anatomical structure development; cell motility; molecular function regulator activity"
"OG_00253",3.18773480479314,3.18773480479314,"",""
"OG_08226",3.17386316296547,3.17386316296547,"GO:0000910; GO:0005634; GO:0007010; GO:0008092; GO:0043226","cytokinesis; nucleus; cytoskeleton organization; cytoskeletal protein binding; organelle"
"OG_06850",3.14377699604539,3.14377699604539,"",""
"OG_04538",3.11663265132638,3.11663265132638,"GO:0002376; GO:0005576; GO:0005929; GO:0043226; GO:0098542","immune system process; extracellular region; cilium; organelle; defense response to other organism"
"OG_08930",3.10387661844835,3.10387661844835,"",""
"OG_03447",3.09056336537084,3.09056336537084,"",""
"OG_05446",3.06296379000174,3.06296379000174,"",""
"OG_05110",3.06254562213942,3.06254562213942,"GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0005730; GO:0006281; GO:0006355; GO:0016740; GO:0043226; GO:0048856; GO:0140096","DNA binding; catalytic activity; nucleus; nucleoplasm; nucleolus; DNA repair; regulation of DNA-templated transcription; transferase activity; organelle; anatomical structure development; catalytic activity, acting on a protein"
"OG_05691",3.05398910713016,3.05398910713016,"",""
"OG_01491",3.04922438692832,3.04922438692832,"",""
"OG_04615",3.03156663051709,3.03156663051709,"",""
"OG_02550",3.02593379645378,3.02593379645378,"GO:0003824; GO:0005829; GO:0016491; GO:0055086; GO:1901135","catalytic activity; cytosol; oxidoreductase activity; nucleobase-containing small molecule metabolic process; carbohydrate derivative metabolic process"
"OG_02043",3.01592634263324,3.01592634263324,"",""
"OG_05445",3.01148713022827,3.01148713022827,"GO:0003824; GO:0005829; GO:0009975; GO:0016829; GO:0055086; GO:1901135","catalytic activity; cytosol; cyclase activity; lyase activity; nucleobase-containing small molecule metabolic process; carbohydrate derivative metabolic process"
"OG_07764",3.01081707100176,3.01081707100176,"GO:0005634; GO:0005773; GO:0005829; GO:0006355; GO:0030154; GO:0031410; GO:0043226","nucleus; vacuole; cytosol; regulation of DNA-templated transcription; cell differentiation; cytoplasmic vesicle; organelle"
"OG_08340",3.00039041238269,3.00039041238269,"",""
"OG_01498",2.99873002554147,2.99873002554147,"",""
"OG_08008",2.98627096260126,2.98627096260126,"",""
"OG_03864",2.97652518903203,2.97652518903203,"GO:0003677; GO:0005634; GO:0005654; GO:0006355; GO:0022414; GO:0030154; GO:0043226; GO:0048856; GO:0048870; GO:0140110","DNA binding; nucleus; nucleoplasm; regulation of DNA-templated transcription; reproductive process; cell differentiation; organelle; anatomical structure development; cell motility; transcription regulator activity"
"OG_01475",2.96872900604331,2.96872900604331,"GO:0005215; GO:0005886; GO:0055085","transporter activity; plasma membrane; transmembrane transport"
"OG_09789",2.95657114160505,2.95657114160505,"",""
"OG_00063",2.95463269151525,2.95463269151525,"",""
"OG_08091",2.94827801481916,2.94827801481916,"",""
"OG_01201",2.94535607342248,2.94535607342248,"",""
"OG_03658",2.94111543082578,2.94111543082578,"",""
"OG_02949",2.92373161268584,2.92373161268584,"",""
"OG_03909",2.92260285518125,2.92260285518125,"",""
"OG_02317",2.91963180339963,2.91963180339963,"",""
"OG_09683",2.91737183977661,2.91737183977661,"",""
"OG_00953",2.91136235661868,2.91136235661868,"",""
"OG_07679",2.90907907922097,2.90907907922097,"GO:0003824; GO:0005856; GO:0005886; GO:0008092; GO:0016740; GO:0043226; GO:0048856; GO:0140096","catalytic activity; cytoskeleton; plasma membrane; cytoskeletal protein binding; transferase activity; organelle; anatomical structure development; catalytic activity, acting on a protein"
"OG_05698",2.90418675173206,2.90418675173206,"GO:0003677; GO:0005634; GO:0005654; GO:0006355; GO:0022414; GO:0030154; GO:0043226; GO:0048856; GO:0098772; GO:0140110","DNA binding; nucleus; nucleoplasm; regulation of DNA-templated transcription; reproductive process; cell differentiation; organelle; anatomical structure development; molecular function regulator activity; transcription regulator activity"
"OG_04006",2.90241519669597,2.90241519669597,"GO:0003677; GO:0005634; GO:0006355; GO:0012501; GO:0030154; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleus; regulation of DNA-templated transcription; programmed cell death; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_03452",2.89585671522024,2.89585671522024,"GO:0003824; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006325; GO:0006355; GO:0016740; GO:0016787; GO:0043226; GO:0140096","catalytic activity; nucleus; nucleoplasm; nucleolus; cytosol; chromatin organization; regulation of DNA-templated transcription; transferase activity; hydrolase activity; organelle; catalytic activity, acting on a protein"
"OG_05551",2.88541928040231,2.88541928040231,"",""
"OG_06942",2.88085099230499,2.88085099230499,"",""
"OG_05473",2.86940998033223,2.86940998033223,"",""
"OG_08482",2.86721047402857,2.86721047402857,"",""
"OG_05436",2.86170096665331,2.86170096665331,"",""
"OG_08674",2.86010853335899,2.86010853335899,"",""
"OG_00243",2.84991585234566,2.84991585234566,"",""
"OG_03683",2.83948999647929,2.83948999647929,"GO:0003677; GO:0005634; GO:0006355; GO:0043226; GO:0140110","DNA binding; nucleus; regulation of DNA-templated transcription; organelle; transcription regulator activity"
"OG_10087",2.83889946576322,2.83889946576322,"GO:0003824; GO:0005576; GO:0016787; GO:0022414; GO:0030198; GO:0140096","catalytic activity; extracellular region; hydrolase activity; reproductive process; extracellular matrix organization; catalytic activity, acting on a protein"
"OG_07864",2.83564722555586,2.83564722555586,"GO:0003677; GO:0006355; GO:0030154; GO:0044782; GO:0140110","DNA binding; regulation of DNA-templated transcription; cell differentiation; cilium organization; transcription regulator activity"
"OG_10110",2.83393324876731,2.83393324876731,"",""
"OG_01447",2.82878673446696,2.82878673446696,"",""
"OG_10067",2.8269649049422,2.8269649049422,"GO:0003824; GO:0005829; GO:0006629; GO:0008289; GO:0016787","catalytic activity; cytosol; lipid metabolic process; lipid binding; hydrolase activity"
"OG_02424",2.82409704618854,2.82409704618854,"",""
"OG_08705",2.81929887266414,2.81929887266414,"",""
"OG_05437",2.81012766188477,2.81012766188477,"",""
"OG_05874",2.80944525216712,2.80944525216712,"",""
"OG_00119",2.78209683151468,2.78209683151468,"",""
"OG_08396",2.77490780621022,2.77490780621022,"",""
"OG_09736",2.77312391827562,2.77312391827562,"GO:0003677; GO:0003824; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0016787; GO:0016853; GO:0043226; GO:0140097; GO:0140657","DNA binding; catalytic activity; nucleus; DNA replication; DNA repair; DNA recombination; hydrolase activity; isomerase activity; organelle; catalytic activity, acting on DNA; ATP-dependent activity"
"OG_08718",2.76870137544458,2.76870137544458,"",""
"OG_00706",2.76818701954737,2.76818701954737,"",""
"OG_06778",2.76657207045115,2.76657207045115,"GO:0003824; GO:0005783; GO:0006629; GO:0016491; GO:0043226","catalytic activity; endoplasmic reticulum; lipid metabolic process; oxidoreductase activity; organelle"
"OG_09923",2.76001493623233,2.76001493623233,"",""
"OG_00281",2.7595187023505,2.7595187023505,"GO:0000278; GO:0003677; GO:0005654; GO:0005730; GO:0005829; GO:0006355; GO:0022414; GO:0030154; GO:0043226; GO:0048856; GO:0140110","mitotic cell cycle; DNA binding; nucleoplasm; nucleolus; cytosol; regulation of DNA-templated transcription; reproductive process; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_04041",2.75948666376885,2.75948666376885,"GO:0002376; GO:0003677; GO:0005829; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","immune system process; DNA binding; cytosol; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_09247",2.75780763342586,2.75780763342586,"GO:0002376; GO:0003677; GO:0003824; GO:0005576; GO:0005615; GO:0005634; GO:0005768; GO:0005886; GO:0006355; GO:0008289; GO:0016787; GO:0031410; GO:0043226; GO:0098542; GO:0098772; GO:0140096","immune system process; DNA binding; catalytic activity; extracellular region; extracellular space; nucleus; endosome; plasma membrane; regulation of DNA-templated transcription; lipid binding; hydrolase activity; cytoplasmic vesicle; organelle; defense response to other organism; molecular function regulator activity; catalytic activity, acting on a protein"
"OG_02941",2.75530573034829,2.75530573034829,"",""
"OG_08997",2.75277124353051,2.75277124353051,"GO:0003824; GO:0005739; GO:0005777; GO:0005829; GO:0006629; GO:0016740; GO:0043226","catalytic activity; mitochondrion; peroxisome; cytosol; lipid metabolic process; transferase activity; organelle"
"OG_01853",2.75271234898348,2.75271234898348,"",""
"OG_04868",2.7510205705882,2.7510205705882,"GO:0003824; GO:0005615; GO:0005634; GO:0006954; GO:0016491; GO:0030198; GO:0043226; GO:0048856; GO:0140096","catalytic activity; extracellular space; nucleus; inflammatory response; oxidoreductase activity; extracellular matrix organization; organelle; anatomical structure development; catalytic activity, acting on a protein"
"OG_06033",2.74669688632791,2.74669688632791,"",""
"OG_08627",2.74661945239125,2.74661945239125,"",""
"OG_05053",2.74611818417169,2.74611818417169,"",""
"OG_03546",2.74491863559456,2.74491863559456,"GO:0005815","microtubule organizing center"
"OG_01503",2.7412420112191,2.7412420112191,"GO:0005886; GO:0007155; GO:0030312; GO:0031012; GO:0043226; GO:0048856","plasma membrane; cell adhesion; external encapsulating structure; extracellular matrix; organelle; anatomical structure development"
"OG_01876",2.72665940461936,2.72665940461936,"GO:0003677; GO:0005634; GO:0006355; GO:0043226; GO:0048856; GO:0140110","DNA binding; nucleus; regulation of DNA-templated transcription; organelle; anatomical structure development; transcription regulator activity"
"OG_03311",2.72660102091611,2.72660102091611,"",""
"OG_02173",2.72579780599506,2.72579780599506,"",""
"OG_03492",2.72185300350688,2.72185300350688,"",""
"OG_03473",2.72160027429724,2.72160027429724,"GO:0006629; GO:0051604; GO:1901135","lipid metabolic process; protein maturation; carbohydrate derivative metabolic process"
"OG_02484",2.71976907458451,2.71976907458451,"",""
"OG_04075",2.71125849393805,2.71125849393805,"GO:0005815; GO:0005829; GO:0005929; GO:0043226; GO:0098772","microtubule organizing center; cytosol; cilium; organelle; molecular function regulator activity"
"OG_07760",2.70484484378791,2.70484484378791,"GO:0003824; GO:0005576; GO:0016491","catalytic activity; extracellular region; oxidoreductase activity"
"OG_02527",2.69956620460196,2.69956620460196,"",""
"OG_04129",2.69867611268548,2.69867611268548,"GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0005694; GO:0005815; GO:0006281; GO:0016787; GO:0016829; GO:0043226; GO:0140097","DNA binding; catalytic activity; nucleus; nucleoplasm; chromosome; microtubule organizing center; DNA repair; hydrolase activity; lyase activity; organelle; catalytic activity, acting on DNA"
"OG_00308",2.69570295419254,2.69570295419254,"",""
"OG_05572",2.69512685773902,2.69512685773902,"GO:0005829; GO:0007010; GO:0098772","cytosol; cytoskeleton organization; molecular function regulator activity"
"OG_04503",2.69338030890642,2.69338030890642,"",""
"OG_08046",2.69125308666377,2.69125308666377,"",""
"OG_07102",2.68344868775694,2.68344868775694,"GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0005694; GO:0006325; GO:0006355; GO:0009101; GO:0016491; GO:0030154; GO:0043226; GO:0140097; GO:1901135","DNA binding; catalytic activity; nucleus; nucleoplasm; chromosome; chromatin organization; regulation of DNA-templated transcription; glycoprotein biosynthetic process; oxidoreductase activity; cell differentiation; organelle; catalytic activity, acting on DNA; carbohydrate derivative metabolic process"
"OG_07663",2.68211773470021,2.68211773470021,"GO:0005654; GO:0005739; GO:0005829; GO:0043226; GO:0098772; GO:0140299; GO:1901135","nucleoplasm; mitochondrion; cytosol; organelle; molecular function regulator activity; molecular sensor activity; carbohydrate derivative metabolic process"
"OG_07161",2.68155201702494,2.68155201702494,"",""
"OG_02145",2.68015844277789,2.68015844277789,"",""
"OG_07395",2.68012138086792,2.68012138086792,"GO:0003824; GO:0005794; GO:0016740; GO:0043226","catalytic activity; Golgi apparatus; transferase activity; organelle"
"OG_05780",2.67936838434682,2.67936838434682,"GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0006325; GO:0006355; GO:0016740; GO:0030154; GO:0043226; GO:0048856; GO:0060090; GO:0140096; GO:0140110","DNA binding; catalytic activity; nucleus; nucleoplasm; chromatin organization; regulation of DNA-templated transcription; transferase activity; cell differentiation; organelle; anatomical structure development; molecular adaptor activity; catalytic activity, acting on a protein; transcription regulator activity"
"OG_00893",2.67105066872041,2.67105066872041,"GO:0003824; GO:0005764; GO:0005773; GO:0016787; GO:0030163; GO:0043226; GO:1901135","catalytic activity; lysosome; vacuole; hydrolase activity; protein catabolic process; organelle; carbohydrate derivative metabolic process"
"OG_02049",2.66090184039486,2.66090184039486,"GO:0002376; GO:0003677; GO:0005634; GO:0006325; GO:0006355; GO:0012501; GO:0022414; GO:0030154; GO:0043226; GO:0048856; GO:0140110","immune system process; DNA binding; nucleus; chromatin organization; regulation of DNA-templated transcription; programmed cell death; reproductive process; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_03926",2.65946579249913,2.65946579249913,"GO:0005634; GO:0005829; GO:0043226; GO:0048856","nucleus; cytosol; organelle; anatomical structure development"
"OG_04285",2.65733757177171,2.65733757177171,"GO:0003824; GO:0005794; GO:0009101; GO:0016740; GO:0043226; GO:0098772; GO:0140096; GO:1901135","catalytic activity; Golgi apparatus; glycoprotein biosynthetic process; transferase activity; organelle; molecular function regulator activity; catalytic activity, acting on a protein; carbohydrate derivative metabolic process"
"OG_09524",2.65577286120807,2.65577286120807,"GO:0003824; GO:0016740; GO:0140096","catalytic activity; transferase activity; catalytic activity, acting on a protein"
"OG_00866",2.65496617823553,2.65496617823553,"GO:0002376; GO:0003824; GO:0005815; GO:0005829; GO:0008092; GO:0016787; GO:0031410; GO:0043226; GO:0048870; GO:0055086; GO:0098772; GO:1901135","immune system process; catalytic activity; microtubule organizing center; cytosol; cytoskeletal protein binding; hydrolase activity; cytoplasmic vesicle; organelle; cell motility; nucleobase-containing small molecule metabolic process; molecular function regulator activity; carbohydrate derivative metabolic process"
"OG_05783",2.65469352276616,2.65469352276616,"GO:0006355; GO:0016071","regulation of DNA-templated transcription; mRNA metabolic process"
"OG_00514",2.64996556947539,2.64996556947539,"GO:0005198; GO:0007010; GO:0007155; GO:0030198; GO:0030312; GO:0031012; GO:0043226; GO:0050877","structural molecule activity; cytoskeleton organization; cell adhesion; extracellular matrix organization; external encapsulating structure; extracellular matrix; organelle; nervous system process"
"OG_07203",2.64716177754093,2.64716177754093,"",""
"OG_02718",2.64710222346518,2.64710222346518,"GO:0003677; GO:0003774; GO:0003824; GO:0005634; GO:0007018; GO:0008092; GO:0016787; GO:0016853; GO:0043226; GO:0048856; GO:0140657","DNA binding; cytoskeletal motor activity; catalytic activity; nucleus; microtubule-based movement; cytoskeletal protein binding; hydrolase activity; isomerase activity; organelle; anatomical structure development; ATP-dependent activity"
"OG_08057",2.64652484734628,2.64652484734628,"GO:0005634; GO:0005654; GO:0006325; GO:0006355; GO:0043226","nucleus; nucleoplasm; chromatin organization; regulation of DNA-templated transcription; organelle"
"OG_05765",2.6447106904137,2.6447106904137,"GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0005829; GO:0006260; GO:0006281; GO:0006310; GO:0016787; GO:0016853; GO:0043226; GO:0140097; GO:0140657","DNA binding; catalytic activity; nucleus; nucleoplasm; cytosol; DNA replication; DNA repair; DNA recombination; hydrolase activity; isomerase activity; organelle; catalytic activity, acting on DNA; ATP-dependent activity"
"OG_01709",2.64464743102616,2.64464743102616,"GO:0003824; GO:0005886; GO:0006575; GO:0016491","catalytic activity; plasma membrane; modified amino acid metabolic process; oxidoreductase activity"
"OG_08715",2.6420712698156,2.6420712698156,"",""
"OG_05442",2.64141729716836,2.64141729716836,"GO:0003013; GO:0003677; GO:0005634; GO:0006355; GO:0030154; GO:0043226; GO:0048856; GO:0140110","circulatory system process; DNA binding; nucleus; regulation of DNA-templated transcription; cell differentiation; organelle; anatomical structure development; transcription regulator activity"
"OG_06373",2.64035473837028,2.64035473837028,"",""
"OG_07954",2.63891735495103,2.63891735495103,"",""
"OG_01735",2.6382447262433,2.6382447262433,"GO:0003677; GO:0005634; GO:0005654; GO:0005739; GO:0006355; GO:0043226; GO:0065003; GO:0140110","DNA binding; nucleus; nucleoplasm; mitochondrion; regulation of DNA-templated transcription; organelle; protein-containing complex assembly; transcription regulator activity"
"OG_09792",2.63497121279959,2.63497121279959,"GO:0050877","nervous system process"
"OG_06851",2.63456318867841,2.63456318867841,"GO:0003677; GO:0003824; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006325; GO:0016740; GO:0042393; GO:0043226; GO:0061024; GO:0140096","DNA binding; catalytic activity; nucleus; nucleoplasm; nucleolus; cytosol; chromatin organization; transferase activity; histone binding; organelle; membrane organization; catalytic activity, acting on a protein"
"OG_03514",2.63420188936864,2.63420188936864,"",""
"OG_08328",2.6314955339807,2.6314955339807,"",""
"OG_06817",2.62893666137583,2.62893666137583,"",""
"OG_06685",2.62745895480352,2.62745895480352,"",""
"OG_00843",2.62732378583715,2.62732378583715,"",""
"OG_02227",2.62481923214365,2.62481923214365,"",""
"OG_07631",2.62391984240185,2.62391984240185,"GO:0003824; GO:0005783; GO:0006629; GO:0006790; GO:0016740; GO:0043226; GO:0055086","catalytic activity; endoplasmic reticulum; lipid metabolic process; sulfur compound metabolic process; transferase activity; organelle; nucleobase-containing small molecule metabolic process"
"OG_06702",2.61655870597127,2.61655870597127,"GO:0003824; GO:0005794; GO:0005975; GO:0007040; GO:0009101; GO:0016740; GO:0043226; GO:1901135","catalytic activity; Golgi apparatus; carbohydrate metabolic process; lysosome organization; glycoprotein biosynthetic process; transferase activity; organelle; carbohydrate derivative metabolic process"
"OG_02417",2.61225082267788,2.61225082267788,"",""
"OG_05215",2.6117996500915,2.6117996500915,"",""
"OG_01413",2.60738451896663,2.60738451896663,"",""
"OG_03517",2.60036186912473,2.60036186912473,"",""
"OG_07066",2.59750554045763,2.59750554045763,"GO:0005768; GO:0008289; GO:0031410; GO:0043226","endosome; lipid binding; cytoplasmic vesicle; organelle"
"OG_08599",2.59723862898991,2.59723862898991,"",""
"OG_04338",2.59679264486064,2.59679264486064,"",""
"OG_02296",2.5964751311883,2.5964751311883,"",""
"OG_01565",2.59513298824178,2.59513298824178,"",""
"OG_01659",2.59332292835627,2.59332292835627,"",""
"OG_00679",2.59181764013674,2.59181764013674,"",""
"OG_05443",2.58904072178409,2.58904072178409,"GO:0005815; GO:0005829; GO:0008092; GO:0043226","microtubule organizing center; cytosol; cytoskeletal protein binding; organelle"
"OG_01727",2.58676495013766,2.58676495013766,"GO:0003824; GO:0005886; GO:0016740; GO:0016787; GO:0023052; GO:0051604; GO:0140096","catalytic activity; plasma membrane; transferase activity; hydrolase activity; signaling; protein maturation; catalytic activity, acting on a protein"
"OG_05548",2.58602360177363,2.58602360177363,"GO:0003824; GO:0005764; GO:0005773; GO:0016787; GO:0030163; GO:0043226; GO:1901135","catalytic activity; lysosome; vacuole; hydrolase activity; protein catabolic process; organelle; carbohydrate derivative metabolic process"
"OG_09743",2.58558513527408,2.58558513527408,"",""
"OG_01141",2.58546219485437,2.58546219485437,"",""
"OG_04423",2.58514373088554,2.58514373088554,"",""
"OG_09029",2.58293472303609,2.58293472303609,"",""
"OG_09535",2.57640380565574,2.57640380565574,"GO:0003824; GO:0005739; GO:0005811; GO:0005829; GO:0006629; GO:0016740; GO:0016787; GO:0043226","catalytic activity; mitochondrion; lipid droplet; cytosol; lipid metabolic process; transferase activity; hydrolase activity; organelle"
"OG_04496",2.57455119049916,2.57455119049916,"",""
"OG_09906",2.56952972304707,2.56952972304707,"GO:0005215; GO:0005739; GO:0043226; GO:0055085","transporter activity; mitochondrion; organelle; transmembrane transport"
"OG_09562",2.56444446077513,2.56444446077513,"",""
"OG_05875",2.5639799902298,2.5639799902298,"",""
