group_id,apul,peve,ptua,type,avg_identity
OG_00058,FUN_000350-T1,Peve_00033537,Pocillopora_meandrina_HIv1___RNAseq.g29114.t1,three_way,92.17333333333333
OG_00059,FUN_000351-T1,Peve_00033536,Pocillopora_meandrina_HIv1___RNAseq.g29115.t1,three_way,75.824
OG_00060,FUN_000352-T1,Peve_00033531,Pocillopora_meandrina_HIv1___RNAseq.g29116.t1,three_way,77.85483333333333
OG_00061,FUN_000371-T1,Peve_00033529,Pocillopora_meandrina_HIv1___RNAseq.g29119.t1,three_way,84.897
OG_00062,FUN_000372-T1,Peve_00033530,Pocillopora_meandrina_HIv1___RNAseq.g29118.t1,three_way,91.26166666666667
OG_00063,FUN_000374-T1,Peve_00033526,Pocillopora_meandrina_HIv1___TS.g6338.t1,three_way,32.86933333333334
OG_00064,FUN_000375-T1,Peve_00028988,Pocillopora_meandrina_HIv1___RNAseq.g12644.t1,three_way,70.61166666666666
OG_00065,FUN_000378-T1,Peve_00033520,Pocillopora_meandrina_HIv1___RNAseq.g29123.t1,three_way,81.29066666666667
OG_00066,FUN_000384-T1,Peve_00033599,Pocillopora_meandrina_HIv1___RNAseq.g29126.t1,three_way,70.015
OG_00067,FUN_000387-T1,Peve_00033598,Pocillopora_meandrina_HIv1___TS.g6342.t3c,three_way,83.94266666666667
OG_00068,FUN_000390-T1,Peve_00033596,Pocillopora_meandrina_HIv1___RNAseq.g2524.t1,three_way,49.54833333333334
OG_00069,FUN_000391-T1,Peve_00033595,Pocillopora_meandrina_HIv1___RNAseq.g2525.t1,three_way,47.93233333333333
OG_00070,FUN_000392-T1,Peve_00033592,Pocillopora_meandrina_HIv1___RNAseq.g2526.t1b,three_way,74.39316666666667
OG_00071,FUN_000393-T1,Peve_00033591,Pocillopora_meandrina_HIv1___RNAseq.g2528.t1,three_way,82.34016666666666
OG_00072,FUN_000395-T1,Peve_00033589,Pocillopora_meandrina_HIv1___RNAseq.g2531.t1,three_way,78.31366666666668
OG_00073,FUN_000397-T1,Peve_00033585,Pocillopora_meandrina_HIv1___RNAseq.g2533.t1a,three_way,50.99
OG_00074,FUN_000398-T1,Peve_00033583,Pocillopora_meandrina_HIv1___RNAseq.g2535.t1,three_way,88.96866666666666
OG_00075,FUN_000399-T1,Peve_00033552,Pocillopora_meandrina_HIv1___RNAseq.g2540.t1,three_way,93.53266666666667
OG_00076,FUN_000401-T1,Peve_00033535,Pocillopora_meandrina_HIv1___RNAseq.13430_t,three_way,67.23816666666667
OG_00077,FUN_000402-T1,Peve_00033527,Pocillopora_meandrina_HIv1___RNAseq.g2543.t1,three_way,81.73866666666666
OG_00078,FUN_000403-T1,Peve_00033519,Pocillopora_meandrina_HIv1___RNAseq.g2544.t1,three_way,79.21583333333334
OG_00079,FUN_000407-T2,Peve_00033597,Pocillopora_meandrina_HIv1___RNAseq.g2545.t1,three_way,54.79116666666667
OG_00080,FUN_000408-T1,Peve_00033593,Pocillopora_meandrina_HIv1___RNAseq.g2518.t1,three_way,59.73233333333334
OG_00081,FUN_000409-T1,Peve_00033505,Pocillopora_meandrina_HIv1___RNAseq.g2517.t1,three_way,55.74733333333334
OG_00082,FUN_000411-T1,Peve_00010961,Pocillopora_meandrina_HIv1___RNAseq.g2317.t1,three_way,32.01166666666666
OG_00083,FUN_000413-T1,Peve_00010960,Pocillopora_meandrina_HIv1___RNAseq.13206_t,three_way,53.89533333333333
OG_00084,FUN_000418-T1,Peve_00010959,Pocillopora_meandrina_HIv1___RNAseq.g2319.t1,three_way,57.719
OG_00085,FUN_000433-T1,Peve_00011195,Pocillopora_meandrina_HIv1___RNAseq.g2325.t1,three_way,73.84433333333334
OG_00086,FUN_000437-T1,Peve_00011193,Pocillopora_meandrina_HIv1___RNAseq.g2323.t1,three_way,77.881
OG_00087,FUN_000440-T1,Peve_00003439,Pocillopora_meandrina_HIv1___RNAseq.g2328.t2,three_way,87.82716666666667
OG_00088,FUN_000442-T1,Peve_00003435,Pocillopora_meandrina_HIv1___RNAseq.g2332.t2,three_way,63.138333333333335
OG_00089,FUN_000445-T1,Peve_00019114,Pocillopora_meandrina_HIv1___RNAseq.g2334.t1,three_way,76.51133333333333
OG_00090,FUN_000448-T1,Peve_00019115,Pocillopora_meandrina_HIv1___RNAseq.g2336.t1,three_way,72.33566666666667
OG_00091,FUN_000449-T1,Peve_00019109,Pocillopora_meandrina_HIv1___RNAseq.g2337.t1,three_way,66.32566666666666
OG_00092,FUN_000466-T1,Peve_00005613,Pocillopora_meandrina_HIv1___TS.g4928.t1,three_way,56.57183333333334
OG_00093,FUN_000468-T1,Peve_00005612,Pocillopora_meandrina_HIv1___RNAseq.g2422.t1,three_way,58.027499999999996
OG_00094,FUN_000469-T1,Peve_00005611,Pocillopora_meandrina_HIv1___RNAseq.13309_t,three_way,77.3
OG_00095,FUN_000470-T1,Peve_00005610,Pocillopora_meandrina_HIv1___RNAseq.g2424.t1,three_way,78.67266666666667
OG_00096,FUN_000471-T1,Peve_00005607,Pocillopora_meandrina_HIv1___RNAseq.g2425.t1,three_way,86.9565
OG_00097,FUN_000473-T1,Peve_00029194,Pocillopora_meandrina_HIv1___TS.g4857.t1,three_way,80.56
OG_00098,FUN_000478-T1,Peve_00038239,Pocillopora_meandrina_HIv1___TS.g4854.t1,three_way,80.23833333333333
OG_00099,FUN_000482-T1,Peve_00038234,Pocillopora_meandrina_HIv1___RNAseq.g2344.t1,three_way,63.321333333333335
OG_00100,FUN_000483-T1,Peve_00038235,Pocillopora_meandrina_HIv1___RNAseq.g2342.t1,three_way,68.861
OG_00101,FUN_000487-T1,Peve_00038237,Pocillopora_meandrina_HIv1___RNAseq.g2341.t1,three_way,53.97383333333333
OG_00102,FUN_000488-T1,Peve_00038241,Pocillopora_meandrina_HIv1___RNAseq.g2338.t1,three_way,92.94666666666666
OG_00103,FUN_000489-T1,Peve_00043825,Pocillopora_meandrina_HIv1___TS.g4918.t1,three_way,64.97083333333333
OG_00104,FUN_000490-T1,Peve_00043823,Pocillopora_meandrina_HIv1___RNAseq.g2411.t1,three_way,66.018
OG_00105,FUN_000497-T1,Peve_00011626,Pocillopora_meandrina_HIv1___RNAseq.g2412.t1,three_way,53.044666666666664
OG_00106,FUN_000498-T1,Peve_00024154,Pocillopora_meandrina_HIv1___RNAseq.g2413.t1,three_way,61.16866666666667
OG_00107,FUN_000499-T1,Peve_00024155,Pocillopora_meandrina_HIv1___RNAseq.g2414.t1,three_way,82.06683333333332
OG_00108,FUN_000500-T1,Peve_00043826,Pocillopora_meandrina_HIv1___RNAseq.g2407.t1,three_way,79.243
OG_00109,FUN_000501-T1,Peve_00043828,Pocillopora_meandrina_HIv1___RNAseq.g2406.t1,three_way,59.06433333333334
OG_00110,FUN_000502-T1,Peve_00043829,Pocillopora_meandrina_HIv1___RNAseq.g2405.t1,three_way,90.132
OG_00111,FUN_000503-T1,Peve_00043531,Pocillopora_meandrina_HIv1___RNAseq.g18598.t1,three_way,56.31033333333333
OG_00112,FUN_000510-T1,Peve_00029232,Pocillopora_meandrina_HIv1___TS.g4915.t1,three_way,63.69983333333333
OG_00113,FUN_000511-T1,Peve_00029231,Pocillopora_meandrina_HIv1___RNAseq.g2404.t1,three_way,60.635333333333335
OG_00114,FUN_000531-T1,Peve_00008085,Pocillopora_meandrina_HIv1___RNAseq.g27136.t1,three_way,60.4415
OG_00115,FUN_000533-T1,Peve_00039811,Pocillopora_meandrina_HIv1___RNAseq.g2384.t1,three_way,81.9405
OG_00116,FUN_000534-T1,Peve_00039809,Pocillopora_meandrina_HIv1___TS.g4886.t2,three_way,79.79933333333334
OG_00117,FUN_000535-T1,Peve_00039805,Pocillopora_meandrina_HIv1___TS.g4883.t1,three_way,45.208
OG_00118,FUN_000536-T1,Peve_00039803,Pocillopora_meandrina_HIv1___TS.g4882.t1,three_way,81.95033333333333
OG_00119,FUN_000537-T1,Peve_00039797,Pocillopora_meandrina_HIv1___RNAseq.g2375.t1,three_way,66.51866666666668
OG_00120,FUN_000538-T1,Peve_00039795,Pocillopora_meandrina_HIv1___RNAseq.g2374.t1,three_way,66.395
OG_00121,FUN_000541-T1,Peve_00039832,Pocillopora_meandrina_HIv1___RNAseq.g2372.t1,three_way,65.99066666666667
OG_00122,FUN_000542-T1,Peve_00039829,Pocillopora_meandrina_HIv1___RNAseq.g2370.t1,three_way,61.55866666666667
OG_00123,FUN_000544-T1,Peve_00039828,Pocillopora_meandrina_HIv1___RNAseq.g2369.t1,three_way,76.021
OG_00124,FUN_000545-T1,Peve_00039827,Pocillopora_meandrina_HIv1___RNAseq.g2368.t1,three_way,90.48633333333333
OG_00125,FUN_000549-T1,Peve_00035147,Pocillopora_meandrina_HIv1___RNAseq.g17849.t1,three_way,56.674499999999995
OG_00126,FUN_000550-T1,Peve_00039823,Pocillopora_meandrina_HIv1___RNAseq.g2362.t1,three_way,66.874
OG_00127,FUN_000554-T1,Peve_00039816,Pocillopora_meandrina_HIv1___RNAseq.g2466.t1,three_way,58.333999999999996
OG_00128,FUN_000555-T1,Peve_00039814,Pocillopora_meandrina_HIv1___RNAseq.g2464.t1,three_way,43.779666666666664
OG_00129,FUN_000556-T1,Peve_00039813,Pocillopora_meandrina_HIv1___RNAseq.g2463.t1,three_way,76.964
OG_00130,FUN_000559-T1,Peve_00010241,Pocillopora_meandrina_HIv1___RNAseq.g2460.t1,three_way,74.06333333333333
OG_00131,FUN_000562-T1,Peve_00041890,Pocillopora_meandrina_HIv1___RNAseq.g2459.t1,three_way,63.26266666666667
OG_00132,FUN_000563-T1,Peve_00041882,Pocillopora_meandrina_HIv1___RNAseq.g2457.t1,three_way,50.783
OG_00133,FUN_000564-T1,Peve_00041880,Pocillopora_meandrina_HIv1___TS.g4968.t1,three_way,70.89666666666666
OG_00134,FUN_000568-T1,Peve_00034143,Pocillopora_meandrina_HIv1___RNAseq.g2453.t1,three_way,59.7515
OG_00135,FUN_000569-T1,Peve_00034755,Pocillopora_meandrina_HIv1___RNAseq.g2452.t1,three_way,73.191
OG_00136,FUN_000570-T1,Peve_00034728,Pocillopora_meandrina_HIv1___RNAseq.g2451.t1,three_way,62.78066666666667
OG_00137,FUN_000574-T1,Peve_00034745,Pocillopora_meandrina_HIv1___TS.g4950.t1,three_way,68.503
OG_00138,FUN_000576-T1,Peve_00034748,Pocillopora_meandrina_HIv1___RNAseq.g2437.t1,three_way,77.08166666666666
OG_00139,FUN_000577-T1,Peve_00034749,Pocillopora_meandrina_HIv1___RNAseq.g2436.t1,three_way,60.07216666666667
OG_00140,FUN_000578-T1,Peve_00034754,Pocillopora_meandrina_HIv1___TS.g4935.t1,three_way,56.797333333333334
OG_00141,FUN_000580-T1,Peve_00034764,Pocillopora_meandrina_HIv1___RNAseq.g29301.t1,three_way,44.83516666666667
OG_00142,FUN_000582-T1,Peve_00034702,Pocillopora_meandrina_HIv1___TS.g6501.t1,three_way,59.576166666666666
OG_00143,FUN_000585-T1,Peve_00034705,Pocillopora_meandrina_HIv1___RNAseq.g29297.t1,three_way,50.52733333333334
OG_00144,FUN_000586-T1,Peve_00025314,Pocillopora_meandrina_HIv1___TS.g6498.t2,three_way,63.92666666666666
OG_00145,FUN_000588-T1,Peve_00025320,Pocillopora_meandrina_HIv1___RNAseq.g29293.t3,three_way,87.40333333333334
OG_00146,FUN_000591-T1,Peve_00025321,Pocillopora_meandrina_HIv1___RNAseq.g29291.t1,three_way,71.13566666666667
OG_00147,FUN_000592-T1,Peve_00025298,Pocillopora_meandrina_HIv1___RNAseq.g29290.t1,three_way,64.05
OG_00148,FUN_000593-T1,Peve_00025299,Pocillopora_meandrina_HIv1___RNAseq.g29289.t1,three_way,64.65866666666666
OG_00149,FUN_000595-T1,Peve_00041242,Pocillopora_meandrina_HIv1___RNAseq.g29286.t2,three_way,74.10266666666666
OG_00150,FUN_000596-T1,Peve_00041271,Pocillopora_meandrina_HIv1___RNAseq.g29285.t1,three_way,84.07066666666667
OG_00151,FUN_000597-T1,Peve_00041252,Pocillopora_meandrina_HIv1___RNAseq.g29284.t1,three_way,56.596
OG_00152,FUN_000606-T1,Peve_00041267,Pocillopora_meandrina_HIv1___RNAseq.13383_t,three_way,76.453
OG_00153,FUN_000607-T1,Peve_00041268,Pocillopora_meandrina_HIv1___RNAseq.g2497.t1,three_way,77.315
OG_00154,FUN_000608-T1,Peve_00041270,Pocillopora_meandrina_HIv1___RNAseq.g2496.t1,three_way,75.2995
OG_00155,FUN_000609-T1,Peve_00013321,Pocillopora_meandrina_HIv1___RNAseq.g1721.t1,three_way,64.93366666666667
OG_00156,FUN_000610-T1,Peve_00013320,Pocillopora_meandrina_HIv1___RNAseq.g1720.t1,three_way,70.32433333333333
OG_00157,FUN_000612-T1,Peve_00023943,Pocillopora_meandrina_HIv1___RNAseq.g1719.t1,three_way,81.25433333333334
OG_00158,FUN_000614-T1,Peve_00036774,Pocillopora_meandrina_HIv1___RNAseq.g1715.t1,three_way,67.67916666666667
OG_00159,FUN_000616-T1,Peve_00036773,Pocillopora_meandrina_HIv1___RNAseq.g1713.t1,three_way,72.57533333333333
OG_00160,FUN_000617-T3,Peve_00036770,Pocillopora_meandrina_HIv1___RNAseq.g1710.t1,three_way,72.46133333333333
OG_00161,FUN_000618-T1,Peve_00043948,Pocillopora_meandrina_HIv1___TS.g4276.t2,three_way,66.084
OG_00162,FUN_000620-T1,Peve_00017114,Pocillopora_meandrina_HIv1___RNAseq.g1866.t1,three_way,76.233
OG_00163,FUN_000637-T1,Peve_00012867,Pocillopora_meandrina_HIv1___RNAseq.g16016.t1,three_way,83.68833333333333
OG_00164,FUN_000639-T1,Peve_00011494,Pocillopora_meandrina_HIv1___RNAseq.g1868.t2,three_way,79.212
OG_00165,FUN_000640-T1,Peve_00030248,Pocillopora_meandrina_HIv1___RNAseq.g1812.t1,three_way,61.307
OG_00166,FUN_000641-T1,Peve_00012249,Pocillopora_meandrina_HIv1___TS.g17921.t4,three_way,55.0825
OG_00167,FUN_000643-T2,Peve_00029422,Pocillopora_meandrina_HIv1___RNAseq.g1780.t1,three_way,52.015
OG_00168,FUN_000644-T1,Peve_00029424,Pocillopora_meandrina_HIv1___RNAseq.g1779.t1,three_way,59.83833333333333
OG_00169,FUN_000645-T1,Peve_00029425,Pocillopora_meandrina_HIv1___RNAseq.g1773.t1,three_way,56.251666666666665
OG_00170,FUN_000856-T1,Peve_00017112,Pocillopora_meandrina_HIv1___RNAseq.g1864.t1,three_way,77.68833333333333
OG_00171,FUN_000857-T1,Peve_00004526,Pocillopora_meandrina_HIv1___RNAseq.g1863.t1,three_way,95.30166666666666
OG_00172,FUN_000859-T2,Peve_00004524,Pocillopora_meandrina_HIv1___RNAseq.g1862.t1,three_way,78.86366666666667
OG_00173,FUN_000861-T1,Peve_00004523,Pocillopora_meandrina_HIv1___RNAseq.g1861.t1,three_way,52.99133333333333
OG_00174,FUN_000862-T1,Peve_00004534,Pocillopora_meandrina_HIv1___RNAseq.g1860.t1,three_way,73.89966666666666
OG_00175,FUN_000863-T1,Peve_00004533,Pocillopora_meandrina_HIv1___RNAseq.g1859.t1,three_way,58.988
OG_00176,FUN_000867-T1,Peve_00021321,Pocillopora_meandrina_HIv1___RNAseq.g1836.t1,three_way,73.21166666666667
OG_00177,FUN_000870-T1,Peve_00002066,Pocillopora_meandrina_HIv1___RNAseq.g1813.t1,three_way,92.69433333333333
OG_00178,FUN_000871-T1,Peve_00002056,Pocillopora_meandrina_HIv1___RNAseq.g1814.t1,three_way,62.229
OG_00179,FUN_000872-T1,Peve_00002057,Pocillopora_meandrina_HIv1___RNAseq.g1815.t1,three_way,56.590333333333334
OG_00180,FUN_000873-T1,Peve_00002058,Pocillopora_meandrina_HIv1___RNAseq.g1816.t2,three_way,74.32466666666667
OG_00181,FUN_000876-T1,Peve_00039671,Pocillopora_meandrina_HIv1___RNAseq.g29425.t1,three_way,67.38333333333334
OG_00182,FUN_000877-T1,Peve_00039677,Pocillopora_meandrina_HIv1___RNAseq.g29428.t1,three_way,82.03933333333333
OG_00183,FUN_000878-T1,Peve_00039668,Pocillopora_meandrina_HIv1___RNAseq.g29429.t1,three_way,46.80466666666667
OG_00184,FUN_000879-T1,Peve_00039669,Pocillopora_meandrina_HIv1___RNAseq.g29430.t1,three_way,82.648
OG_00185,FUN_000880-T1,Peve_00039672,Pocillopora_meandrina_HIv1___RNAseq.g29432.t1,three_way,73.261
OG_00186,FUN_000885-T1,Peve_00029323,Pocillopora_meandrina_HIv1___RNAseq.g29436.t1,three_way,58.51866666666667
OG_00187,FUN_000891-T1,Peve_00017797,Pocillopora_meandrina_HIv1___RNAseq.g29442.t1,three_way,75.30383333333333
OG_00188,FUN_000892-T1,Peve_00026758,Pocillopora_meandrina_HIv1___RNAseq.g29444.t1,three_way,81.38833333333334
OG_00189,FUN_000894-T1,Peve_00026759,Pocillopora_meandrina_HIv1___RNAseq.g29445.t1,three_way,71.97566666666667
OG_00190,FUN_000895-T1,Peve_00026757,Pocillopora_meandrina_HIv1___RNAseq.g29446.t1,three_way,67.05616666666667
OG_00191,FUN_000896-T1,Peve_00009744,Pocillopora_meandrina_HIv1___TS.g6634.t1,three_way,41.863499999999995
OG_00192,FUN_000898-T1,Peve_00009741,Pocillopora_meandrina_HIv1___RNAseq.g29449.t1,three_way,80.12233333333333
OG_00193,FUN_000899-T1,Peve_00009739,Pocillopora_meandrina_HIv1___RNAseq.g29450.t1,three_way,81.587
OG_00194,FUN_000900-T1,Peve_00009738,Pocillopora_meandrina_HIv1___RNAseq.g29451.t1,three_way,81.18366666666667
OG_00195,FUN_000905-T1,Peve_00009733,Pocillopora_meandrina_HIv1___RNAseq.g29456.t1,three_way,66.77466666666666
OG_00196,FUN_000908-T1,Peve_00010044,Pocillopora_meandrina_HIv1___RNAseq.g29495.t1,three_way,77.85966666666667
OG_00197,FUN_000909-T1,Peve_00010043,Pocillopora_meandrina_HIv1___RNAseq.g29494.t1,three_way,48.467
OG_00198,FUN_000910-T1,Peve_00010061,Pocillopora_meandrina_HIv1___RNAseq.g29492.t1,three_way,79.57216666666666
OG_00199,FUN_000912-T1,Peve_00010054,Pocillopora_meandrina_HIv1___RNAseq.g29489.t1,three_way,68.19866666666667
OG_00200,FUN_000914-T1,Peve_00033029,Pocillopora_meandrina_HIv1___RNAseq.g29486.t1,three_way,88.95466666666667
OG_00201,FUN_000915-T1,Peve_00044966,Pocillopora_meandrina_HIv1___RNAseq.g29485.t1,three_way,71.85666666666667
OG_00202,FUN_000916-T1,Peve_00044970,Pocillopora_meandrina_HIv1___TS.g6672.t1,three_way,89.06833333333333
OG_00203,FUN_000918-T1,Peve_00044972,Pocillopora_meandrina_HIv1___RNAseq.g29483.t1,three_way,64.11866666666667
OG_00204,FUN_000920-T1,Peve_00044963,Pocillopora_meandrina_HIv1___TS.g6665.t2,three_way,57.738166666666665
OG_00205,FUN_000922-T1,Peve_00044965,Pocillopora_meandrina_HIv1___RNAseq.g29474.t1,three_way,68.2465
OG_00206,FUN_000924-T1,Peve_00044968,Pocillopora_meandrina_HIv1___RNAseq.g29471.t1,three_way,62.256166666666665
OG_00207,FUN_000926-T1,Peve_00009718,Pocillopora_meandrina_HIv1___RNAseq.g29467.t1,three_way,63.42333333333334
OG_00208,FUN_000927-T1,Peve_00009719,Pocillopora_meandrina_HIv1___RNAseq.g29466.t1,three_way,55.368
OG_00209,FUN_000928-T1,Peve_00009720,Pocillopora_meandrina_HIv1___RNAseq.g29465.t1,three_way,77.15533333333333
OG_00210,FUN_000929-T1,Peve_00009722,Pocillopora_meandrina_HIv1___RNAseq.g29464.t1,three_way,80.92766666666667
OG_00211,FUN_000930-T1,Peve_00009721,Pocillopora_meandrina_HIv1___RNAseq.g29463.t1,three_way,75.37
OG_00212,FUN_000931-T1,Peve_00009723,Pocillopora_meandrina_HIv1___RNAseq.g29462.t1,three_way,72.855
OG_00213,FUN_000932-T1,Peve_00009724,Pocillopora_meandrina_HIv1___RNAseq.g29460.t1,three_way,85.761
OG_00214,FUN_000933-T1,Peve_00009727,Pocillopora_meandrina_HIv1___RNAseq.g29459.t1,three_way,43.35483333333333
OG_00215,FUN_000934-T1,Peve_00009728,Pocillopora_meandrina_HIv1___RNAseq.g29458.t1,three_way,74.37933333333334
OG_00216,FUN_000935-T1,Peve_00009730,Pocillopora_meandrina_HIv1___RNAseq.g29457.t1,three_way,84.785
